customer_id,customer_name,risk_score,risk_category,credit_limit,outstanding_amount,credit_utilization,overdue_rate,avg_days_late,total_invoices,overdue_invoices,has_disputes,has_collection_history,recommended_action,last_assessment_date
CUST000686,Wipro Food Enterprises,48,Low Risk,3398177,556840.77,16.39%,0.00%,36.0,6,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000687,Mahindra Food Enterprises,56,Medium Risk,5112251,655980.02,12.83%,33.33%,70.3,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000688,Birla Food Enterprises,45,Low Risk,49778356,0.00,0.00%,0.00%,85.0,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000689,Adani Food Enterprises,46,Low Risk,7583633,1162999.84,15.34%,50.00%,0.0,6,3,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000690,JSW Food Enterprises,41,Low Risk,646449,0.00,0.00%,0.00%,22.0,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000691,Godrej Food Enterprises,39,Low Risk,471169,70095.71,14.88%,25.00%,0.0,4,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000692,L&T Food Enterprises,62,Medium Risk,729571,261641.66,35.86%,37.50%,60.8,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000693,ICICI Food Enterprises,39,Low Risk,9424863,1008333.67,10.70%,42.86%,13.3,7,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000694,SBI Food Enterprises,45,Low Risk,37760959,4735904.36,12.54%,28.57%,11.5,7,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000695,TCS Food Enterprises,49,Low Risk,1963555,872846.88,44.45%,25.00%,28.5,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000696,Bajaj Food Enterprises,41,Low Risk,890432,33396.40,3.75%,20.00%,38.3,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000697,HCL Food Enterprises,54,Medium Risk,1573971,994059.09,63.16%,25.00%,32.0,4,1,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000698,Hindustan Food Enterprises,68,Medium Risk,188078,262229.91,139.43%,50.00%,58.0,6,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000699,Indian Food Enterprises,46,Low Risk,36860604,3029441.65,8.22%,25.00%,16.5,4,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000700,Tech Food Enterprises,52,Medium Risk,1134326,151000.80,13.31%,25.00%,26.7,4,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000701,Tata Agro Enterprises,41,Low Risk,841568,82871.91,9.85%,16.67%,53.5,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000702,Reliance Agro Enterprises,53,Medium Risk,479669,163134.37,34.01%,66.67%,0.0,3,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000703,Infosys Agro Enterprises,34,Low Risk,2213564,412998.53,18.66%,0.00%,0.0,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000704,Bharti Agro Enterprises,42,Low Risk,39575560,7433246.84,18.78%,33.33%,0.0,6,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000705,HDFC Agro Enterprises,29,Low Risk,29603972,1014648.89,3.43%,0.00%,16.6,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000706,Wipro Agro Enterprises,45,Low Risk,16994164,1258253.17,7.40%,33.33%,11.3,6,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000707,Mahindra Agro Enterprises,45,Low Risk,686395,62669.21,9.13%,33.33%,38.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000708,Birla Agro Enterprises,49,Low Risk,905523,205599.48,22.71%,37.50%,33.0,8,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000709,Adani Agro Enterprises,35,Low Risk,8381163,0.00,0.00%,0.00%,32.3,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000710,JSW Agro Enterprises,52,Medium Risk,34647388,5135129.76,14.82%,57.14%,9.3,7,4,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000711,Godrej Agro Enterprises,53,Medium Risk,8660119,312577.74,3.61%,28.57%,46.2,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000712,L&T Agro Enterprises,21,Minimal Risk,39482981,561853.83,1.42%,0.00%,1.7,4,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000713,ICICI Agro Enterprises,45,Low Risk,915072,0.00,0.00%,0.00%,33.0,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000714,SBI Agro Enterprises,55,Medium Risk,6549220,1384452.37,21.14%,37.50%,23.0,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000715,TCS Agro Enterprises,61,Medium Risk,2315368,1525701.77,65.89%,50.00%,11.5,6,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000716,Bajaj Agro Enterprises,55,Medium Risk,18688193,1345119.46,7.20%,33.33%,32.0,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000717,HCL Agro Enterprises,42,Low Risk,162734625,2988752.90,1.84%,25.00%,40.3,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000718,Hindustan Agro Enterprises,24,Minimal Risk,39645537,0.00,0.00%,0.00%,7.0,5,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000719,Indian Agro Enterprises,35,Low Risk,2686457,0.00,0.00%,0.00%,58.7,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000720,Tech Agro Enterprises,61,Medium Risk,6253963,992134.31,15.86%,50.00%,52.5,4,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000721,Tata Resources Enterprises,31,Low Risk,4856713,907411.09,18.68%,25.00%,2.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000722,Reliance Resources Enterprises,45,Low Risk,707212,93753.79,13.26%,40.00%,24.7,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000723,Infosys Resources Enterprises,47,Low Risk,6011993,490891.52,8.17%,0.00%,36.0,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000724,Bharti Resources Enterprises,21,Minimal Risk,304787,0.00,0.00%,0.00%,1.0,3,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000725,HDFC Resources Enterprises,60,Medium Risk,699976,192436.98,27.49%,37.50%,38.0,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000726,Wipro Resources Enterprises,55,Medium Risk,970944,357463.28,36.82%,25.00%,23.3,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000727,Mahindra Resources Enterprises,46,Low Risk,4039337,1596166.96,39.52%,42.86%,15.0,7,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000728,Birla Resources Enterprises,48,Low Risk,31421584,2314387.50,7.37%,66.67%,0.0,3,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000729,Adani Resources Enterprises,39,Low Risk,992619,235970.50,23.77%,33.33%,12.3,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000730,JSW Resources Enterprises,51,Medium Risk,470124,235243.72,50.04%,40.00%,2.0,5,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000731,Godrej Resources Enterprises,41,Low Risk,134837,82874.56,61.46%,25.00%,4.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000732,L&T Resources Enterprises,29,Low Risk,8008332,0.00,0.00%,0.00%,17.7,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000733,ICICI Resources Enterprises,46,Low Risk,671948,181576.12,27.02%,0.00%,21.0,8,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000734,SBI Resources Enterprises,43,Low Risk,992967,137171.91,13.81%,20.00%,37.7,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000735,TCS Resources Enterprises,49,Low Risk,995490,169514.89,17.03%,42.86%,50.8,7,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000736,Bajaj Resources Enterprises,41,Low Risk,741976,220296.99,29.69%,12.50%,4.8,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000737,HCL Resources Enterprises,42,Low Risk,47063512,3535979.58,7.51%,40.00%,21.7,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000738,Hindustan Resources Enterprises,36,Low Risk,4205197,408930.92,9.72%,0.00%,8.7,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000739,Indian Resources Enterprises,59,Medium Risk,897003,187190.63,20.87%,60.00%,19.5,5,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000740,Tech Resources Enterprises,40,Low Risk,46829894,1641336.99,3.50%,16.67%,11.2,6,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000741,Tata Chemicals Enterprises,36,Low Risk,833377,22144.44,2.66%,0.00%,39.4,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000742,Reliance Chemicals Enterprises,51,Medium Risk,656330,212521.06,32.38%,60.00%,0.0,5,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000743,Infosys Chemicals Enterprises,49,Low Risk,856546,311137.58,36.32%,28.57%,36.0,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000744,Bharti Chemicals Enterprises,56,Medium Risk,35453161,4397695.11,12.40%,75.00%,51.0,4,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000745,HDFC Chemicals Enterprises,59,Medium Risk,320946,169361.19,52.77%,28.57%,22.4,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000746,Wipro Chemicals Enterprises,42,Low Risk,41858666,1748931.29,4.18%,12.50%,16.5,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000747,Mahindra Chemicals Enterprises,46,Low Risk,6689724,279420.06,4.18%,0.00%,53.0,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000748,Birla Chemicals Enterprises,45,Low Risk,3353400,0.00,0.00%,0.00%,64.3,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000749,Adani Chemicals Enterprises,55,Medium Risk,19522293,2053213.84,10.52%,33.33%,55.5,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000750,JSW Chemicals Enterprises,38,Low Risk,58879295,2108377.61,3.58%,20.00%,25.0,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000751,Godrej Chemicals Enterprises,39,Low Risk,1391629,379458.40,27.27%,16.67%,18.0,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000752,L&T Chemicals Enterprises,32,Low Risk,7634532,0.00,0.00%,0.00%,23.8,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000753,ICICI Chemicals Enterprises,47,Low Risk,12115992,2847048.06,23.50%,25.00%,12.0,8,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000754,SBI Chemicals Enterprises,54,Medium Risk,2471011,2182387.77,88.32%,28.57%,18.5,7,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000755,TCS Chemicals Enterprises,48,Low Risk,10692407,1644612.43,15.38%,0.00%,33.7,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000756,Bajaj Chemicals Enterprises,59,Medium Risk,181592075,12589605.67,6.93%,50.00%,68.5,6,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000757,HCL Chemicals Enterprises,44,Low Risk,2452104,380003.51,15.50%,25.00%,83.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000758,Hindustan Chemicals Enterprises,48,Low Risk,678885,175321.11,25.82%,50.00%,0.0,4,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000759,Indian Chemicals Enterprises,35,Low Risk,856285,0.00,0.00%,0.00%,32.2,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000760,Tech Chemicals Enterprises,22,Minimal Risk,1589794,0.00,0.00%,0.00%,4.3,3,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000761,Tata Logistics Enterprises,29,Low Risk,8514478,1355290.35,15.92%,20.00%,2.5,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000762,Reliance Logistics Enterprises,35,Low Risk,7976100,739807.23,9.28%,50.00%,1.5,4,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000763,Infosys Logistics Enterprises,39,Low Risk,77221670,1964698.70,2.54%,40.00%,17.0,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000764,Bharti Logistics Enterprises,30,Low Risk,7588972,146398.94,1.93%,0.00%,19.3,7,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000765,HDFC Logistics Enterprises,46,Low Risk,28367210,1339376.84,4.72%,0.00%,34.7,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000766,Wipro Logistics Enterprises,52,Medium Risk,1027743,712929.34,69.37%,12.50%,41.8,8,1,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000767,Mahindra Logistics Enterprises,32,Low Risk,22401533,1156815.34,5.16%,0.00%,22.0,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000768,Birla Logistics Enterprises,42,Low Risk,2410482,280516.01,11.64%,20.00%,59.8,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000769,Adani Logistics Enterprises,63,Medium Risk,393440,313136.69,79.59%,50.00%,37.3,8,4,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000770,JSW Logistics Enterprises,40,Low Risk,128263,85623.15,66.76%,25.00%,0.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000771,Godrej Logistics Enterprises,42,Low Risk,4949936,615229.93,12.43%,20.00%,65.5,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000772,L&T Logistics Enterprises,45,Low Risk,416736,158945.38,38.14%,40.00%,14.5,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000773,ICICI Logistics Enterprises,43,Low Risk,7051784,779800.92,11.06%,25.00%,44.8,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000774,SBI Logistics Enterprises,33,Low Risk,533555,45627.87,8.55%,40.00%,1.7,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000775,TCS Logistics Enterprises,33,Low Risk,4116599,65694.61,1.60%,0.00%,4.5,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000776,Bajaj Logistics Enterprises,51,Medium Risk,832318,95323.61,11.45%,14.29%,30.0,7,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000777,HCL Logistics Enterprises,36,Low Risk,618944,114397.48,18.48%,0.00%,5.3,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000778,Hindustan Logistics Enterprises,44,Low Risk,8360104,225018.50,2.69%,12.50%,21.6,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000779,Indian Logistics Enterprises,31,Low Risk,9253443,627346.24,6.78%,0.00%,0.0,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000780,Tech Logistics Enterprises,44,Low Risk,950368,107471.77,11.31%,25.00%,48.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000781,Tata Infrastructure Enterprises,29,Low Risk,7027861,406650.59,5.79%,0.00%,16.0,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000782,Reliance Infrastructure Enterprises,45,Low Risk,21643332,1035938.64,4.79%,0.00%,28.0,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000783,Infosys Infrastructure Enterprises,25,Low Risk,6022702,817103.56,13.57%,0.00%,5.2,8,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000784,Bharti Infrastructure Enterprises,37,Low Risk,8850109,164137.80,1.85%,33.33%,16.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000785,HDFC Infrastructure Enterprises,32,Low Risk,7613164,695718.16,9.14%,25.00%,7.2,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000786,Wipro Infrastructure Enterprises,33,Low Risk,1478910,350210.94,23.68%,25.00%,3.7,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000787,Mahindra Infrastructure Enterprises,37,Low Risk,37477156,1984039.22,5.29%,12.50%,25.3,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000788,Birla Infrastructure Enterprises,35,Low Risk,5702705,446744.98,7.83%,33.33%,10.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000789,Adani Infrastructure Enterprises,44,Low Risk,850829,109381.57,12.86%,25.00%,65.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000790,JSW Infrastructure Enterprises,35,Low Risk,7719622,0.00,0.00%,0.00%,29.0,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000791,Godrej Infrastructure Enterprises,44,Low Risk,9595180,758271.65,7.90%,50.00%,20.0,6,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000792,L&T Infrastructure Enterprises,55,Medium Risk,2904394,1852409.61,63.78%,50.00%,0.0,6,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000793,ICICI Infrastructure Enterprises,52,Medium Risk,4994433,1173734.04,23.50%,50.00%,76.5,6,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000794,SBI Infrastructure Enterprises,56,Medium Risk,474704,249312.89,52.52%,60.00%,0.0,5,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000795,TCS Infrastructure Enterprises,56,Medium Risk,3315921,869683.14,26.23%,33.33%,24.3,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000796,Bajaj Infrastructure Enterprises,45,Low Risk,135931402,14504073.74,10.67%,33.33%,39.0,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000797,HCL Infrastructure Enterprises,40,Low Risk,28585173,330593.02,1.16%,20.00%,8.8,5,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000798,Hindustan Infrastructure Enterprises,38,Low Risk,5641662,222145.43,3.94%,25.00%,21.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000799,Indian Infrastructure Enterprises,45,Low Risk,2053315,728599.71,35.48%,33.33%,0.0,3,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000800,Tech Infrastructure Enterprises,50,Medium Risk,5156286,1099503.68,21.32%,28.57%,18.0,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000801,Tata Tech Solutions,42,Low Risk,3881419,1384534.99,35.67%,0.00%,10.5,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000802,Reliance Tech Solutions,46,Low Risk,7086106,874854.11,12.35%,42.86%,24.8,7,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000803,Infosys Tech Solutions,47,Low Risk,203088,22668.91,11.16%,16.67%,21.8,6,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000804,Bharti Tech Solutions,38,Low Risk,41071403,4385279.95,10.68%,25.00%,0.0,4,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000805,HDFC Tech Solutions,47,Low Risk,277898,102821.09,37.00%,0.00%,18.8,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000806,Wipro Tech Solutions,32,Low Risk,72930590,0.00,0.00%,0.00%,4.5,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000807,Mahindra Tech Solutions,37,Low Risk,721578,72614.78,10.06%,0.00%,37.0,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000808,Birla Tech Solutions,37,Low Risk,6952497,1077075.78,15.49%,50.00%,3.0,6,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000809,Adani Tech Solutions,77,High Risk,294361,299654.42,101.80%,66.67%,21.5,6,4,Yes,No,Credit Hold / Advance Payment,2025-04-15
CUST000810,JSW Tech Solutions,41,Low Risk,178290126,7255497.63,4.07%,25.00%,27.7,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000811,Godrej Tech Solutions,45,Low Risk,6884194,0.00,0.00%,0.00%,35.0,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000812,L&T Tech Solutions,58,Medium Risk,39818795,1848869.53,4.64%,50.00%,73.5,4,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000813,ICICI Tech Solutions,61,Medium Risk,2412376,1159426.80,48.06%,25.00%,29.4,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000814,SBI Tech Solutions,57,Medium Risk,8965028,1326442.07,14.80%,37.50%,36.0,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000815,TCS Tech Solutions,32,Low Risk,8308317,66702.20,0.80%,16.67%,16.2,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000816,Bajaj Tech Solutions,63,Medium Risk,3057313,1791604.84,58.60%,25.00%,42.7,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000817,HCL Tech Solutions,35,Low Risk,991284,0.00,0.00%,0.00%,37.7,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000818,Hindustan Tech Solutions,48,Low Risk,39191144,3943703.21,10.06%,50.00%,7.5,4,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000819,Indian Tech Solutions,35,Low Risk,610424,63727.24,10.44%,0.00%,6.3,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000820,Tech Tech Solutions,37,Low Risk,4821644,0.00,0.00%,0.00%,13.3,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000821,Tata Info Solutions,50,Medium Risk,7489568,683773.83,9.13%,14.29%,54.8,7,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000822,Reliance Info Solutions,44,Low Risk,159954,0.00,0.00%,0.00%,28.0,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000823,Infosys Info Solutions,43,Low Risk,9970462,104032.03,1.04%,0.00%,25.7,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000824,Bharti Info Solutions,39,Low Risk,33787026,2332187.19,6.90%,12.50%,9.7,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000825,HDFC Info Solutions,46,Low Risk,1717562,481721.77,28.05%,0.00%,21.0,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000826,Wipro Info Solutions,42,Low Risk,795349,130171.77,16.37%,33.33%,20.0,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000827,Mahindra Info Solutions,38,Low Risk,8018188,290532.09,3.62%,33.33%,17.8,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000828,Birla Info Solutions,29,Low Risk,2888557,87924.88,3.04%,0.00%,16.7,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000829,Adani Info Solutions,39,Low Risk,2698337,0.00,0.00%,0.00%,18.2,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000830,JSW Info Solutions,41,Low Risk,36280193,3256428.69,8.98%,16.67%,9.7,6,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000831,Godrej Info Solutions,31,Low Risk,21950088,3271687.20,14.91%,25.00%,4.3,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000832,L&T Info Solutions,56,Medium Risk,898720,126526.52,14.08%,40.00%,27.3,5,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000833,ICICI Info Solutions,49,Low Risk,9671892,1544562.46,15.97%,25.00%,19.3,8,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000834,SBI Info Solutions,32,Low Risk,9761529,1315028.43,13.47%,12.50%,11.8,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000835,TCS Info Solutions,40,Low Risk,39409772,2249905.30,5.71%,14.29%,30.2,7,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000836,Bajaj Info Solutions,39,Low Risk,27248099,3737537.32,13.72%,25.00%,20.0,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000837,HCL Info Solutions,44,Low Risk,2437557,1948822.05,79.95%,33.33%,0.0,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000838,Hindustan Info Solutions,45,Low Risk,8978370,534004.22,5.95%,33.33%,35.0,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000839,Indian Info Solutions,38,Low Risk,28518521,0.00,0.00%,0.00%,15.5,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000840,Tech Info Solutions,40,Low Risk,970714,204790.70,21.10%,16.67%,2.7,6,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000841,Tata Auto Solutions,35,Low Risk,110126,0.00,0.00%,0.00%,53.7,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000842,Reliance Auto Solutions,23,Minimal Risk,9449217,0.00,0.00%,0.00%,5.5,4,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000843,Infosys Auto Solutions,33,Low Risk,448535,97560.03,21.75%,33.33%,0.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000844,Bharti Auto Solutions,64,Medium Risk,2008766,1382472.78,68.82%,60.00%,43.0,5,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000845,HDFC Auto Solutions,61,Medium Risk,182290,106748.11,58.56%,16.67%,45.0,6,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000846,Wipro Auto Solutions,54,Medium Risk,508076,22612.41,4.45%,33.33%,39.0,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000847,Mahindra Auto Solutions,71,Medium Risk,227293,273555.87,120.35%,25.00%,30.2,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000848,Birla Auto Solutions,54,Medium Risk,6494224,254397.38,3.92%,33.33%,38.8,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000849,Adani Auto Solutions,55,Medium Risk,656365,230495.60,35.12%,12.50%,43.0,8,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000850,JSW Auto Solutions,27,Low Risk,170798,0.00,0.00%,0.00%,14.7,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000851,Godrej Auto Solutions,37,Low Risk,16578151,1674460.59,10.10%,0.00%,10.8,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000852,L&T Auto Solutions,43,Low Risk,45893024,3297808.88,7.19%,0.00%,22.8,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000853,ICICI Auto Solutions,24,Minimal Risk,45075939,1398587.42,3.10%,0.00%,6.0,3,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000854,SBI Auto Solutions,44,Low Risk,8351864,1154937.14,13.83%,50.00%,17.0,6,3,No,No,Monthly Review / Standard Terms,2025-04-15
