gl_entry_id,posting_date,document_type,document_number,account_code,account_description,debit,credit,currency,reference,customer_id
GL00010104-1,2025-02-18,Payment,PAY0000104,110000,Bank Account,522733.07,0.00,INR,Payment for INV0000104,CUST000011
GL00010104-2,2025-02-18,Payment,PAY0000104,120000,Accounts Receivable,0.00,522733.07,INR,Payment for INV0000104,CUST000011
GL00000105-1,2024-11-11,Invoice,INV0000105,120000,Accounts Receivable,498944.89,0.00,INR,PO-691388,CUST000011
GL00000105-2,2024-11-11,Invoice,INV0000105,400000,Sales Revenue,0.00,422834.65,INR,PO-691388,CUST000011
GL00000105-3,2024-11-11,Invoice,INV0000105,220000,Sales Tax Payable,0.00,76110.24,INR,PO-691388,CUST000011
GL00000106-1,2025-01-10,Invoice,INV0000106,120000,Accounts Receivable,424508.08,0.00,INR,PO-786688,CUST000011
GL00000106-2,2025-01-10,Invoice,INV0000106,400000,Sales Revenue,0.00,404293.41,INR,PO-786688,CUST000011
GL00000106-3,2025-01-10,Invoice,INV0000106,220000,Sales Tax Payable,0.00,20214.67,INR,PO-786688,CUST000011
GL00000111-1,2025-04-18,Invoice,INV0000111,120000,Accounts Receivable,187245.69,0.00,INR,PO-561037,CUST000012
GL00000111-2,2025-04-18,Invoice,INV0000111,400000,Sales Revenue,0.00,167183.65,INR,PO-561037,CUST000012
GL00000111-3,2025-04-18,Invoice,INV0000111,220000,Sales Tax Payable,0.00,20062.04,INR,PO-561037,CUST000012
GL00000112-1,2025-03-01,Invoice,INV0000112,120000,Accounts Receivable,237078.64,0.00,INR,PO-412735,CUST000012
GL00000112-2,2025-03-01,Invoice,INV0000112,400000,Sales Revenue,0.00,225789.18,INR,PO-412735,CUST000012
GL00000112-3,2025-03-01,Invoice,INV0000112,220000,Sales Tax Payable,0.00,11289.46,INR,PO-412735,CUST000012
GL00010112-1,2025-03-31,Payment,PAY0000112,110000,Bank Account,237078.64,0.00,INR,Payment for INV0000112,CUST000012
GL00010112-2,2025-03-31,Payment,PAY0000112,120000,Accounts Receivable,0.00,237078.64,INR,Payment for INV0000112,CUST000012
GL00000113-1,2025-03-01,Invoice,INV0000113,120000,Accounts Receivable,270018.59,0.00,INR,PO-697743,CUST000012
GL00000113-2,2025-03-01,Invoice,INV0000113,400000,Sales Revenue,0.00,228829.31,INR,PO-697743,CUST000012
GL00000113-3,2025-03-01,Invoice,INV0000113,220000,Sales Tax Payable,0.00,41189.28,INR,PO-697743,CUST000012
GL00010113-1,2025-04-12,Payment,PAY0000113,110000,Bank Account,270018.59,0.00,INR,Payment for INV0000113,CUST000012
GL00010113-2,2025-04-12,Payment,PAY0000113,120000,Accounts Receivable,0.00,270018.59,INR,Payment for INV0000113,CUST000012
GL00000114-1,2024-11-14,Invoice,INV0000114,120000,Accounts Receivable,233040.22,0.00,INR,PO-633889,CUST000012
GL00000114-2,2024-11-14,Invoice,INV0000114,400000,Sales Revenue,0.00,197491.71,INR,PO-633889,CUST000012
GL00000114-3,2024-11-14,Invoice,INV0000114,220000,Sales Tax Payable,0.00,35548.51,INR,PO-633889,CUST000012
GL00010114-1,2025-02-01,Payment,PAY0000114,110000,Bank Account,233040.22,0.00,INR,Payment for INV0000114,CUST000012
GL00010114-2,2025-02-01,Payment,PAY0000114,120000,Accounts Receivable,0.00,233040.22,INR,Payment for INV0000114,CUST000012
GL00000115-1,2025-04-02,Invoice,INV0000115,120000,Accounts Receivable,542943.80,0.00,INR,PO-752207,CUST000012
GL00000115-2,2025-04-02,Invoice,INV0000115,400000,Sales Revenue,0.00,484771.25,INR,PO-752207,CUST000012
GL00000115-3,2025-04-02,Invoice,INV0000115,220000,Sales Tax Payable,0.00,58172.55,INR,PO-752207,CUST000012
GL00010115-1,2025-04-17,Payment,PAY0000115,110000,Bank Account,542943.80,0.00,INR,Payment for INV0000115,CUST000012
GL00010115-2,2025-04-17,Payment,PAY0000115,120000,Accounts Receivable,0.00,542943.80,INR,Payment for INV0000115,CUST000012
GL00000121-1,2025-03-17,Invoice,INV0000121,120000,Accounts Receivable,113140.63,0.00,INR,PO-714021,CUST000013
GL00000121-2,2025-03-17,Invoice,INV0000121,400000,Sales Revenue,0.00,95881.89,INR,PO-714021,CUST000013
GL00000121-3,2025-03-17,Invoice,INV0000121,220000,Sales Tax Payable,0.00,17258.74,INR,PO-714021,CUST000013
GL00000122-1,2025-02-28,Invoice,INV0000122,120000,Accounts Receivable,306201.40,0.00,INR,PO-597358,CUST000013
GL00000122-2,2025-02-28,Invoice,INV0000122,400000,Sales Revenue,0.00,259492.71,INR,PO-597358,CUST000013
GL00000122-3,2025-02-28,Invoice,INV0000122,220000,Sales Tax Payable,0.00,46708.69,INR,PO-597358,CUST000013
GL00010122-1,2025-04-07,Payment,PAY0000122,110000,Bank Account,306201.40,0.00,INR,Payment for INV0000122,CUST000013
GL00010122-2,2025-04-07,Payment,PAY0000122,120000,Accounts Receivable,0.00,306201.40,INR,Payment for INV0000122,CUST000013
GL00000123-1,2024-11-02,Invoice,INV0000123,120000,Accounts Receivable,249341.36,0.00,INR,PO-351295,CUST000013
GL00000123-2,2024-11-02,Invoice,INV0000123,400000,Sales Revenue,0.00,194797.94,INR,PO-351295,CUST000013
GL00000123-3,2024-11-02,Invoice,INV0000123,220000,Sales Tax Payable,0.00,54543.42,INR,PO-351295,CUST000013
GL00010123-1,2025-04-14,Payment,PAY0000123,110000,Bank Account,249341.36,0.00,INR,Payment for INV0000123,CUST000013
GL00010123-2,2025-04-14,Payment,PAY0000123,120000,Accounts Receivable,0.00,249341.36,INR,Payment for INV0000123,CUST000013
GL00000124-1,2024-11-11,Invoice,INV0000124,120000,Accounts Receivable,286531.98,0.00,INR,PO-105602,CUST000013
GL00000124-2,2024-11-11,Invoice,INV0000124,400000,Sales Revenue,0.00,242823.71,INR,PO-105602,CUST000013
GL00000124-3,2024-11-11,Invoice,INV0000124,220000,Sales Tax Payable,0.00,43708.27,INR,PO-105602,CUST000013
GL00010124-1,2024-12-13,Payment,PAY0000124,110000,Bank Account,286531.98,0.00,INR,Payment for INV0000124,CUST000013
GL00010124-2,2024-12-13,Payment,PAY0000124,120000,Accounts Receivable,0.00,286531.98,INR,Payment for INV0000124,CUST000013
GL00000125-1,2024-11-20,Invoice,INV0000125,120000,Accounts Receivable,501129.91,0.00,INR,PO-930098,CUST000013
GL00000125-2,2024-11-20,Invoice,INV0000125,400000,Sales Revenue,0.00,477266.58,INR,PO-930098,CUST000013
GL00000125-3,2024-11-20,Invoice,INV0000125,220000,Sales Tax Payable,0.00,23863.33,INR,PO-930098,CUST000013
GL00000126-1,2025-04-02,Invoice,INV0000126,120000,Accounts Receivable,526127.87,0.00,INR,PO-124409,CUST000013
GL00000126-2,2025-04-02,Invoice,INV0000126,400000,Sales Revenue,0.00,445871.08,INR,PO-124409,CUST000013
GL00000126-3,2025-04-02,Invoice,INV0000126,220000,Sales Tax Payable,0.00,80256.79,INR,PO-124409,CUST000013
GL00000127-1,2025-01-07,Invoice,INV0000127,120000,Accounts Receivable,513082.42,0.00,INR,PO-410813,CUST000013
GL00000127-2,2025-01-07,Invoice,INV0000127,400000,Sales Revenue,0.00,458109.30,INR,PO-410813,CUST000013
GL00000127-3,2025-01-07,Invoice,INV0000127,220000,Sales Tax Payable,0.00,54973.12,INR,PO-410813,CUST000013
GL00010127-1,2025-03-09,Payment,PAY0000127,110000,Bank Account,513082.42,0.00,INR,Payment for INV0000127,CUST000013
GL00010127-2,2025-03-09,Payment,PAY0000127,120000,Accounts Receivable,0.00,513082.42,INR,Payment for INV0000127,CUST000013
GL00000131-1,2024-10-29,Invoice,INV0000131,120000,Accounts Receivable,884061.30,0.00,INR,PO-484569,CUST000014
GL00000131-2,2024-10-29,Invoice,INV0000131,400000,Sales Revenue,0.00,749204.49,INR,PO-484569,CUST000014
GL00000131-3,2024-10-29,Invoice,INV0000131,220000,Sales Tax Payable,0.00,134856.81,INR,PO-484569,CUST000014
GL00010131-1,2025-01-24,Payment,PAY0000131,110000,Bank Account,884061.30,0.00,INR,Payment for INV0000131,CUST000014
GL00010131-2,2025-01-24,Payment,PAY0000131,120000,Accounts Receivable,0.00,884061.30,INR,Payment for INV0000131,CUST000014
GL00000132-1,2025-02-01,Invoice,INV0000132,120000,Accounts Receivable,1033268.33,0.00,INR,PO-351237,CUST000014
GL00000132-2,2025-02-01,Invoice,INV0000132,400000,Sales Revenue,0.00,984065.08,INR,PO-351237,CUST000014
GL00000132-3,2025-02-01,Invoice,INV0000132,220000,Sales Tax Payable,0.00,49203.25,INR,PO-351237,CUST000014
GL00010132-1,2025-04-13,Payment,PAY0000132,110000,Bank Account,1033268.33,0.00,INR,Payment for INV0000132,CUST000014
GL00010132-2,2025-04-13,Payment,PAY0000132,120000,Accounts Receivable,0.00,1033268.33,INR,Payment for INV0000132,CUST000014
GL00000133-1,2025-01-20,Invoice,INV0000133,120000,Accounts Receivable,1427823.54,0.00,INR,PO-642546,CUST000014
GL00000133-2,2025-01-20,Invoice,INV0000133,400000,Sales Revenue,0.00,1210019.95,INR,PO-642546,CUST000014
GL00000133-3,2025-01-20,Invoice,INV0000133,220000,Sales Tax Payable,0.00,217803.59,INR,PO-642546,CUST000014
GL00000134-1,2024-10-27,Invoice,INV0000134,120000,Accounts Receivable,892116.10,0.00,INR,PO-669787,CUST000014
GL00000134-2,2024-10-27,Invoice,INV0000134,400000,Sales Revenue,0.00,696965.70,INR,PO-669787,CUST000014
GL00000134-3,2024-10-27,Invoice,INV0000134,220000,Sales Tax Payable,0.00,195150.40,INR,PO-669787,CUST000014
GL00000135-1,2025-02-05,Invoice,INV0000135,120000,Accounts Receivable,377672.70,0.00,INR,PO-430169,CUST000014
GL00000135-2,2025-02-05,Invoice,INV0000135,400000,Sales Revenue,0.00,337207.77,INR,PO-430169,CUST000014
GL00000135-3,2025-02-05,Invoice,INV0000135,220000,Sales Tax Payable,0.00,40464.93,INR,PO-430169,CUST000014
GL00010135-1,2025-04-06,Payment,PAY0000135,110000,Bank Account,377672.70,0.00,INR,Payment for INV0000135,CUST000014
GL00010135-2,2025-04-06,Payment,PAY0000135,120000,Accounts Receivable,0.00,377672.70,INR,Payment for INV0000135,CUST000014
GL00000136-1,2025-03-19,Invoice,INV0000136,120000,Accounts Receivable,1645814.95,0.00,INR,PO-303911,CUST000014
GL00000136-2,2025-03-19,Invoice,INV0000136,400000,Sales Revenue,0.00,1394758.43,INR,PO-303911,CUST000014
GL00000136-3,2025-03-19,Invoice,INV0000136,220000,Sales Tax Payable,0.00,251056.52,INR,PO-303911,CUST000014
GL00010136-1,2025-04-12,Payment,PAY0000136,110000,Bank Account,1645814.95,0.00,INR,Payment for INV0000136,CUST000014
GL00010136-2,2025-04-12,Payment,PAY0000136,120000,Accounts Receivable,0.00,1645814.95,INR,Payment for INV0000136,CUST000014
GL00000137-1,2025-01-27,Invoice,INV0000137,120000,Accounts Receivable,1681980.38,0.00,INR,PO-556463,CUST000014
GL00000137-2,2025-01-27,Invoice,INV0000137,400000,Sales Revenue,0.00,1314047.17,INR,PO-556463,CUST000014
GL00000137-3,2025-01-27,Invoice,INV0000137,220000,Sales Tax Payable,0.00,367933.21,INR,PO-556463,CUST000014
GL00010137-1,2025-03-02,Payment,PAY0000137,110000,Bank Account,1681980.38,0.00,INR,Payment for INV0000137,CUST000014
GL00010137-2,2025-03-02,Payment,PAY0000137,120000,Accounts Receivable,0.00,1681980.38,INR,Payment for INV0000137,CUST000014
GL00000138-1,2025-04-11,Invoice,INV0000138,120000,Accounts Receivable,327722.54,0.00,INR,PO-297471,CUST000014
GL00000138-2,2025-04-11,Invoice,INV0000138,400000,Sales Revenue,0.00,277730.97,INR,PO-297471,CUST000014
GL00000138-3,2025-04-11,Invoice,INV0000138,220000,Sales Tax Payable,0.00,49991.57,INR,PO-297471,CUST000014
GL00000141-1,2024-12-10,Invoice,INV0000141,120000,Accounts Receivable,513201.05,0.00,INR,PO-805576,CUST000015
GL00000141-2,2024-12-10,Invoice,INV0000141,400000,Sales Revenue,0.00,434916.14,INR,PO-805576,CUST000015
GL00000141-3,2024-12-10,Invoice,INV0000141,220000,Sales Tax Payable,0.00,78284.91,INR,PO-805576,CUST000015
GL00000142-1,2024-12-05,Invoice,INV0000142,120000,Accounts Receivable,89743.99,0.00,INR,PO-122483,CUST000015
GL00000142-2,2024-12-05,Invoice,INV0000142,400000,Sales Revenue,0.00,85470.47,INR,PO-122483,CUST000015
GL00000142-3,2024-12-05,Invoice,INV0000142,220000,Sales Tax Payable,0.00,4273.52,INR,PO-122483,CUST000015
GL00000143-1,2025-01-28,Invoice,INV0000143,120000,Accounts Receivable,516135.50,0.00,INR,PO-860452,CUST000015
GL00000143-2,2025-01-28,Invoice,INV0000143,400000,Sales Revenue,0.00,437402.97,INR,PO-860452,CUST000015
GL00000143-3,2025-01-28,Invoice,INV0000143,220000,Sales Tax Payable,0.00,78732.53,INR,PO-860452,CUST000015
GL00010143-1,2025-03-25,Payment,PAY0000143,110000,Bank Account,516135.50,0.00,INR,Payment for INV0000143,CUST000015
GL00010143-2,2025-03-25,Payment,PAY0000143,120000,Accounts Receivable,0.00,516135.50,INR,Payment for INV0000143,CUST000015
GL00000144-1,2024-11-16,Invoice,INV0000144,120000,Accounts Receivable,189516.35,0.00,INR,PO-519061,CUST000015
GL00000144-2,2024-11-16,Invoice,INV0000144,400000,Sales Revenue,0.00,180491.76,INR,PO-519061,CUST000015
GL00000144-3,2024-11-16,Invoice,INV0000144,220000,Sales Tax Payable,0.00,9024.59,INR,PO-519061,CUST000015
GL00010144-1,2024-11-26,Payment,PAY0000144,110000,Bank Account,189516.35,0.00,INR,Payment for INV0000144,CUST000015
GL00010144-2,2024-11-26,Payment,PAY0000144,120000,Accounts Receivable,0.00,189516.35,INR,Payment for INV0000144,CUST000015
GL00000145-1,2024-12-20,Invoice,INV0000145,120000,Accounts Receivable,305016.65,0.00,INR,PO-878818,CUST000015
GL00000145-2,2024-12-20,Invoice,INV0000145,400000,Sales Revenue,0.00,258488.69,INR,PO-878818,CUST000015
GL00000145-3,2024-12-20,Invoice,INV0000145,220000,Sales Tax Payable,0.00,46527.96,INR,PO-878818,CUST000015
GL00010145-1,2025-02-16,Payment,PAY0000145,110000,Bank Account,305016.65,0.00,INR,Payment for INV0000145,CUST000015
GL00010145-2,2025-02-16,Payment,PAY0000145,120000,Accounts Receivable,0.00,305016.65,INR,Payment for INV0000145,CUST000015
GL00000151-1,2025-03-30,Invoice,INV0000151,120000,Accounts Receivable,72657.72,0.00,INR,PO-754567,CUST000016
GL00000151-2,2025-03-30,Invoice,INV0000151,400000,Sales Revenue,0.00,56763.84,INR,PO-754567,CUST000016
GL00000151-3,2025-03-30,Invoice,INV0000151,220000,Sales Tax Payable,0.00,15893.88,INR,PO-754567,CUST000016
GL00010151-1,2025-04-06,Payment,PAY0000151,110000,Bank Account,35475.72,0.00,INR,Payment for INV0000151,CUST000016
GL00010151-2,2025-04-06,Payment,PAY0000151,120000,Accounts Receivable,0.00,35475.72,INR,Payment for INV0000151,CUST000016
GL00000152-1,2024-12-16,Invoice,INV0000152,120000,Accounts Receivable,60973.92,0.00,INR,PO-904231,CUST000016
GL00000152-2,2024-12-16,Invoice,INV0000152,400000,Sales Revenue,0.00,54441.00,INR,PO-904231,CUST000016
GL00000152-3,2024-12-16,Invoice,INV0000152,220000,Sales Tax Payable,0.00,6532.92,INR,PO-904231,CUST000016
GL00000153-1,2024-12-09,Invoice,INV0000153,120000,Accounts Receivable,106143.71,0.00,INR,PO-212751,CUST000016
GL00000153-2,2024-12-09,Invoice,INV0000153,400000,Sales Revenue,0.00,94771.17,INR,PO-212751,CUST000016
GL00000153-3,2024-12-09,Invoice,INV0000153,220000,Sales Tax Payable,0.00,11372.54,INR,PO-212751,CUST000016
GL00000154-1,2025-01-05,Invoice,INV0000154,120000,Accounts Receivable,72149.18,0.00,INR,PO-394499,CUST000016
GL00000154-2,2025-01-05,Invoice,INV0000154,400000,Sales Revenue,0.00,61143.37,INR,PO-394499,CUST000016
GL00000154-3,2025-01-05,Invoice,INV0000154,220000,Sales Tax Payable,0.00,11005.81,INR,PO-394499,CUST000016
GL00000155-1,2025-03-09,Invoice,INV0000155,120000,Accounts Receivable,37561.35,0.00,INR,PO-684379,CUST000016
GL00000155-2,2025-03-09,Invoice,INV0000155,400000,Sales Revenue,0.00,33536.92,INR,PO-684379,CUST000016
GL00000155-3,2025-03-09,Invoice,INV0000155,220000,Sales Tax Payable,0.00,4024.43,INR,PO-684379,CUST000016
GL00000156-1,2025-02-05,Invoice,INV0000156,120000,Accounts Receivable,43423.51,0.00,INR,PO-858683,CUST000016
GL00000156-2,2025-02-05,Invoice,INV0000156,400000,Sales Revenue,0.00,41355.72,INR,PO-858683,CUST000016
GL00000156-3,2025-02-05,Invoice,INV0000156,220000,Sales Tax Payable,0.00,2067.79,INR,PO-858683,CUST000016
GL00010156-1,2025-03-08,Payment,PAY0000156,110000,Bank Account,43423.51,0.00,INR,Payment for INV0000156,CUST000016
GL00010156-2,2025-03-08,Payment,PAY0000156,120000,Accounts Receivable,0.00,43423.51,INR,Payment for INV0000156,CUST000016
GL00000157-1,2025-02-21,Invoice,INV0000157,120000,Accounts Receivable,71641.81,0.00,INR,PO-231883,CUST000016
GL00000157-2,2025-02-21,Invoice,INV0000157,400000,Sales Revenue,0.00,60713.40,INR,PO-231883,CUST000016
GL00000157-3,2025-02-21,Invoice,INV0000157,220000,Sales Tax Payable,0.00,10928.41,INR,PO-231883,CUST000016
GL00010157-1,2025-03-25,Payment,PAY0000157,110000,Bank Account,71641.81,0.00,INR,Payment for INV0000157,CUST000016
GL00010157-2,2025-03-25,Payment,PAY0000157,120000,Accounts Receivable,0.00,71641.81,INR,Payment for INV0000157,CUST000016
GL00000158-1,2025-03-17,Invoice,INV0000158,120000,Accounts Receivable,71813.62,0.00,INR,PO-294725,CUST000016
GL00000158-2,2025-03-17,Invoice,INV0000158,400000,Sales Revenue,0.00,68393.92,INR,PO-294725,CUST000016
GL00000158-3,2025-03-17,Invoice,INV0000158,220000,Sales Tax Payable,0.00,3419.70,INR,PO-294725,CUST000016
GL00000161-1,2025-03-14,Invoice,INV0000161,120000,Accounts Receivable,73812.09,0.00,INR,PO-404707,CUST000017
GL00000161-2,2025-03-14,Invoice,INV0000161,400000,Sales Revenue,0.00,65903.65,INR,PO-404707,CUST000017
GL00000161-3,2025-03-14,Invoice,INV0000161,220000,Sales Tax Payable,0.00,7908.44,INR,PO-404707,CUST000017
GL00010161-1,2025-04-20,Payment,PAY0000161,110000,Bank Account,73812.09,0.00,INR,Payment for INV0000161,CUST000017
GL00010161-2,2025-04-20,Payment,PAY0000161,120000,Accounts Receivable,0.00,73812.09,INR,Payment for INV0000161,CUST000017
GL00000162-1,2025-02-03,Invoice,INV0000162,120000,Accounts Receivable,68793.93,0.00,INR,PO-516152,CUST000017
GL00000162-2,2025-02-03,Invoice,INV0000162,400000,Sales Revenue,0.00,58299.94,INR,PO-516152,CUST000017
GL00000162-3,2025-02-03,Invoice,INV0000162,220000,Sales Tax Payable,0.00,10493.99,INR,PO-516152,CUST000017
GL00010162-1,2025-03-23,Payment,PAY0000162,110000,Bank Account,68793.93,0.00,INR,Payment for INV0000162,CUST000017
GL00010162-2,2025-03-23,Payment,PAY0000162,120000,Accounts Receivable,0.00,68793.93,INR,Payment for INV0000162,CUST000017
GL00000163-1,2025-03-10,Invoice,INV0000163,120000,Accounts Receivable,93722.48,0.00,INR,PO-336532,CUST000017
GL00000163-2,2025-03-10,Invoice,INV0000163,400000,Sales Revenue,0.00,73220.69,INR,PO-336532,CUST000017
GL00000163-3,2025-03-10,Invoice,INV0000163,220000,Sales Tax Payable,0.00,20501.79,INR,PO-336532,CUST000017
GL00010163-1,2025-04-22,Payment,PAY0000163,110000,Bank Account,51832.35,0.00,INR,Payment for INV0000163,CUST000017
GL00010163-2,2025-04-22,Payment,PAY0000163,120000,Accounts Receivable,0.00,51832.35,INR,Payment for INV0000163,CUST000017
GL00000164-1,2024-10-26,Invoice,INV0000164,120000,Accounts Receivable,75148.28,0.00,INR,PO-900892,CUST000017
GL00000164-2,2024-10-26,Invoice,INV0000164,400000,Sales Revenue,0.00,58709.59,INR,PO-900892,CUST000017
GL00000164-3,2024-10-26,Invoice,INV0000164,220000,Sales Tax Payable,0.00,16438.69,INR,PO-900892,CUST000017
GL00000171-1,2024-12-12,Invoice,INV0000171,120000,Accounts Receivable,359593.94,0.00,INR,PO-641824,CUST000018
GL00000171-2,2024-12-12,Invoice,INV0000171,400000,Sales Revenue,0.00,304740.63,INR,PO-641824,CUST000018
GL00000171-3,2024-12-12,Invoice,INV0000171,220000,Sales Tax Payable,0.00,54853.31,INR,PO-641824,CUST000018
GL00010171-1,2025-01-17,Payment,PAY0000171,110000,Bank Account,359593.94,0.00,INR,Payment for INV0000171,CUST000018
GL00010171-2,2025-01-17,Payment,PAY0000171,120000,Accounts Receivable,0.00,359593.94,INR,Payment for INV0000171,CUST000018
GL00000172-1,2025-04-09,Invoice,INV0000172,120000,Accounts Receivable,163158.66,0.00,INR,PO-613815,CUST000018
GL00000172-2,2025-04-09,Invoice,INV0000172,400000,Sales Revenue,0.00,138270.05,INR,PO-613815,CUST000018
GL00000172-3,2025-04-09,Invoice,INV0000172,220000,Sales Tax Payable,0.00,24888.61,INR,PO-613815,CUST000018
GL00000173-1,2024-11-08,Invoice,INV0000173,120000,Accounts Receivable,263285.40,0.00,INR,PO-774737,CUST000018
GL00000173-2,2024-11-08,Invoice,INV0000173,400000,Sales Revenue,0.00,235076.25,INR,PO-774737,CUST000018
GL00000173-3,2024-11-08,Invoice,INV0000173,220000,Sales Tax Payable,0.00,28209.15,INR,PO-774737,CUST000018
GL00010173-1,2024-11-25,Payment,PAY0000173,110000,Bank Account,263285.40,0.00,INR,Payment for INV0000173,CUST000018
GL00010173-2,2024-11-25,Payment,PAY0000173,120000,Accounts Receivable,0.00,263285.40,INR,Payment for INV0000173,CUST000018
GL00000174-1,2025-03-24,Invoice,INV0000174,120000,Accounts Receivable,294950.41,0.00,INR,PO-539243,CUST000018
GL00000174-2,2025-03-24,Invoice,INV0000174,400000,Sales Revenue,0.00,263348.58,INR,PO-539243,CUST000018
GL00000174-3,2025-03-24,Invoice,INV0000174,220000,Sales Tax Payable,0.00,31601.83,INR,PO-539243,CUST000018
GL00010174-1,2025-04-09,Payment,PAY0000174,110000,Bank Account,89315.36,0.00,INR,Payment for INV0000174,CUST000018
GL00010174-2,2025-04-09,Payment,PAY0000174,120000,Accounts Receivable,0.00,89315.36,INR,Payment for INV0000174,CUST000018
GL00000175-1,2025-02-19,Invoice,INV0000175,120000,Accounts Receivable,577113.37,0.00,INR,PO-897485,CUST000018
GL00000175-2,2025-02-19,Invoice,INV0000175,400000,Sales Revenue,0.00,489079.13,INR,PO-897485,CUST000018
GL00000175-3,2025-02-19,Invoice,INV0000175,220000,Sales Tax Payable,0.00,88034.24,INR,PO-897485,CUST000018
GL00000176-1,2024-12-11,Invoice,INV0000176,120000,Accounts Receivable,57918.59,0.00,INR,PO-132771,CUST000018
GL00000176-2,2024-12-11,Invoice,INV0000176,400000,Sales Revenue,0.00,51713.03,INR,PO-132771,CUST000018
