customer_id,customer_name,risk_score,risk_category,credit_limit,outstanding_amount,credit_utilization,overdue_rate,avg_days_late,total_invoices,overdue_invoices,has_disputes,has_collection_history,recommended_action,last_assessment_date
CUST000685,HDFC Food Enterprises,49,Low Risk,22312853,2232438.18,10.01%,28.57%,19.8,7,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000686,Wipro Food Enterprises,40,Low Risk,381879,85952.25,22.51%,0.00%,11.0,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000687,Mahindra Food Enterprises,42,Low Risk,1376330,585737.78,42.56%,14.29%,0.7,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000688,Birla Food Enterprises,26,Low Risk,11256868,3261476.62,28.97%,0.00%,0.0,8,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000689,Adani Food Enterprises,43,Low Risk,197118,0.00,0.00%,0.00%,26.4,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000690,JSW Food Enterprises,33,Low Risk,638499,0.00,0.00%,0.00%,5.3,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000691,Godrej Food Enterprises,45,Low Risk,39969770,1973656.02,4.94%,0.00%,28.0,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000692,L&T Food Enterprises,63,Medium Risk,1288380,766095.50,59.46%,25.00%,57.3,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000693,ICICI Food Enterprises,58,Medium Risk,895585,205682.91,22.97%,33.33%,35.7,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000694,SBI Food Enterprises,36,Low Risk,39551368,1848476.53,4.67%,0.00%,42.8,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000695,TCS Food Enterprises,41,Low Risk,6370229,524241.55,8.23%,0.00%,19.5,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000696,Bajaj Food Enterprises,51,Medium Risk,3239974,520847.83,16.08%,66.67%,3.0,3,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000697,HCL Food Enterprises,36,Low Risk,562194,60614.98,10.78%,25.00%,14.7,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000698,Hindustan Food Enterprises,46,Low Risk,505336,28259.56,5.59%,0.00%,41.5,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000699,Indian Food Enterprises,56,Medium Risk,22079123,5243121.84,23.75%,25.00%,48.6,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000700,Tech Food Enterprises,39,Low Risk,2211771,838214.29,37.90%,20.00%,13.7,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000701,Tata Agro Enterprises,43,Low Risk,5579612,417261.63,7.48%,0.00%,23.0,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000702,Reliance Agro Enterprises,49,Low Risk,28025546,4201499.99,14.99%,50.00%,7.8,8,4,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000703,Infosys Agro Enterprises,47,Low Risk,971288,80527.62,8.29%,40.00%,39.3,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000704,Bharti Agro Enterprises,31,Low Risk,6444342,517712.83,8.03%,25.00%,7.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000705,HDFC Agro Enterprises,34,Low Risk,1588328,550202.34,34.64%,16.67%,5.0,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000706,Wipro Agro Enterprises,55,Medium Risk,46058164,3873027.46,8.41%,33.33%,66.3,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000707,Mahindra Agro Enterprises,57,Medium Risk,456753,210310.87,46.04%,12.50%,37.2,8,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000708,Birla Agro Enterprises,55,Medium Risk,680287,199188.31,29.28%,50.00%,13.0,6,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000709,Adani Agro Enterprises,41,Low Risk,11063947,2343017.59,21.18%,0.00%,14.2,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000710,JSW Agro Enterprises,35,Low Risk,6309400,0.00,0.00%,0.00%,43.3,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000711,Godrej Agro Enterprises,49,Low Risk,7536196,589771.26,7.83%,50.00%,44.0,4,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000712,L&T Agro Enterprises,43,Low Risk,3443473,646510.27,18.77%,16.67%,38.3,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000713,ICICI Agro Enterprises,39,Low Risk,7554060,495069.58,6.55%,14.29%,28.8,7,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000714,SBI Agro Enterprises,44,Low Risk,15878776,1832305.33,11.54%,33.33%,27.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000715,TCS Agro Enterprises,40,Low Risk,7558825,620735.72,8.21%,12.50%,9.8,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000716,Bajaj Agro Enterprises,29,Low Risk,46626867,1486973.91,3.19%,12.50%,11.0,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000717,HCL Agro Enterprises,60,Medium Risk,242057,204756.37,84.59%,50.00%,21.0,6,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000718,Hindustan Agro Enterprises,57,Medium Risk,39210024,4416097.50,11.26%,40.00%,57.5,5,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000719,Indian Agro Enterprises,29,Low Risk,11857774,2718019.81,22.92%,16.67%,1.3,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000720,Tech Agro Enterprises,28,Low Risk,19209629,2506543.98,13.05%,20.00%,1.3,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000721,Tata Resources Enterprises,35,Low Risk,172675,108789.56,63.00%,0.00%,4.0,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000722,Reliance Resources Enterprises,47,Low Risk,2075122,612041.05,29.49%,14.29%,16.0,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000723,Infosys Resources Enterprises,38,Low Risk,4683741,730929.55,15.61%,0.00%,33.8,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000724,Bharti Resources Enterprises,27,Low Risk,774633,121499.00,15.68%,0.00%,8.0,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000725,HDFC Resources Enterprises,44,Low Risk,8052010,288341.18,3.58%,33.33%,54.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000726,Wipro Resources Enterprises,50,Medium Risk,948967,52574.72,5.54%,16.67%,30.2,6,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000727,Mahindra Resources Enterprises,48,Low Risk,62617651,3296558.65,5.26%,12.50%,28.0,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000728,Birla Resources Enterprises,43,Low Risk,7006875,1187415.07,16.95%,28.57%,5.0,7,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000729,Adani Resources Enterprises,61,Medium Risk,528710,150908.02,28.54%,40.00%,39.0,5,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000730,JSW Resources Enterprises,51,Medium Risk,37467895,4996357.74,13.34%,14.29%,51.0,7,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000731,Godrej Resources Enterprises,43,Low Risk,7977346,1397796.98,17.52%,60.00%,9.0,5,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000732,L&T Resources Enterprises,62,Medium Risk,299598,338267.81,112.91%,14.29%,16.0,7,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000733,ICICI Resources Enterprises,51,Medium Risk,2620518,1057012.72,40.34%,25.00%,14.3,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000734,SBI Resources Enterprises,60,Medium Risk,3156674,785370.47,24.88%,40.00%,52.3,5,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000735,TCS Resources Enterprises,49,Low Risk,8442036,716042.14,8.48%,14.29%,28.4,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000736,Bajaj Resources Enterprises,55,Medium Risk,571321,227931.12,39.90%,50.00%,45.5,6,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000737,HCL Resources Enterprises,40,Low Risk,14853165,2810088.93,18.92%,66.67%,0.0,3,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000738,Hindustan Resources Enterprises,35,Low Risk,33601224,2574162.09,7.66%,14.29%,0.0,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000739,Indian Resources Enterprises,22,Minimal Risk,132670631,8098619.10,6.10%,0.00%,2.0,7,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000740,Tech Resources Enterprises,35,Low Risk,587004,0.00,0.00%,0.00%,64.8,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000741,Tata Chemicals Enterprises,42,Low Risk,12257269,4164245.61,33.97%,12.50%,24.0,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000742,Reliance Chemicals Enterprises,65,Medium Risk,213102,235596.04,110.56%,0.00%,42.5,5,0,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000743,Infosys Chemicals Enterprises,36,Low Risk,39270771,1654597.73,4.21%,50.00%,4.5,4,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000744,Bharti Chemicals Enterprises,37,Low Risk,663317,46336.40,6.99%,16.67%,22.4,6,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000745,HDFC Chemicals Enterprises,45,Low Risk,5290552,507318.56,9.59%,33.33%,42.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000746,Wipro Chemicals Enterprises,37,Low Risk,535745,66191.58,12.36%,0.00%,40.7,7,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000747,Mahindra Chemicals Enterprises,44,Low Risk,125454,24015.12,19.14%,33.33%,3.5,3,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000748,Birla Chemicals Enterprises,39,Low Risk,901231,243776.67,27.05%,12.50%,0.3,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000749,Adani Chemicals Enterprises,46,Low Risk,684354,150679.25,22.02%,25.00%,65.5,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000750,JSW Chemicals Enterprises,54,Medium Risk,910989,382552.54,41.99%,42.86%,51.0,7,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000751,Godrej Chemicals Enterprises,53,Medium Risk,1154830,465495.18,40.31%,0.00%,36.2,7,0,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000752,L&T Chemicals Enterprises,78,High Risk,110084,247876.06,225.17%,50.00%,37.0,8,4,Yes,No,Credit Hold / Advance Payment,2025-04-15
CUST000753,ICICI Chemicals Enterprises,48,Low Risk,168889166,13296495.94,7.87%,66.67%,0.0,3,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000754,SBI Chemicals Enterprises,45,Low Risk,3346036,0.00,0.00%,0.00%,30.2,6,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000755,TCS Chemicals Enterprises,40,Low Risk,106372,206698.42,194.32%,0.00%,0.0,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000756,Bajaj Chemicals Enterprises,72,Medium Risk,738895,327577.49,44.33%,71.43%,34.0,7,5,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000757,HCL Chemicals Enterprises,41,Low Risk,29952360,3191133.35,10.65%,14.29%,11.0,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000758,Hindustan Chemicals Enterprises,37,Low Risk,630399,248321.73,39.39%,33.33%,1.7,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000759,Indian Chemicals Enterprises,53,Medium Risk,6504772,468666.55,7.20%,66.67%,38.0,3,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000760,Tech Chemicals Enterprises,41,Low Risk,32566483,1036806.53,3.18%,20.00%,92.3,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000761,Tata Logistics Enterprises,39,Low Risk,469375,83110.18,17.71%,0.00%,59.5,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000762,Reliance Logistics Enterprises,45,Low Risk,842175,61381.47,7.29%,28.57%,12.6,7,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000763,Infosys Logistics Enterprises,41,Low Risk,7066839,465241.34,6.58%,20.00%,44.0,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000764,Bharti Logistics Enterprises,45,Low Risk,1130210,0.00,0.00%,0.00%,33.0,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000765,HDFC Logistics Enterprises,46,Low Risk,5393355,621495.07,11.52%,0.00%,27.8,8,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000766,Wipro Logistics Enterprises,45,Low Risk,730266,215881.49,29.56%,33.33%,2.5,6,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000767,Mahindra Logistics Enterprises,35,Low Risk,581865,135143.84,23.23%,33.33%,4.3,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000768,Birla Logistics Enterprises,52,Medium Risk,13962025,1224791.47,8.77%,20.00%,52.3,5,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000769,Adani Logistics Enterprises,35,Low Risk,2593814,0.00,0.00%,0.00%,39.1,7,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000770,JSW Logistics Enterprises,49,Low Risk,7427305,1001643.79,13.49%,66.67%,0.0,3,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000771,Godrej Logistics Enterprises,52,Medium Risk,347460,302919.28,87.18%,60.00%,0.0,5,3,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000772,L&T Logistics Enterprises,61,Medium Risk,1764144,1184404.39,67.14%,25.00%,22.4,8,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000773,ICICI Logistics Enterprises,44,Low Risk,356483,51799.62,14.53%,25.00%,37.3,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000774,SBI Logistics Enterprises,45,Low Risk,43214941,1019624.06,2.36%,0.00%,29.5,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000775,TCS Logistics Enterprises,57,Medium Risk,103471,123521.47,119.38%,66.67%,0.0,3,2,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000776,Bajaj Logistics Enterprises,44,Low Risk,6569728,972307.78,14.80%,25.00%,36.4,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000777,HCL Logistics Enterprises,42,Low Risk,4015131,1431740.27,35.66%,20.00%,0.0,5,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000778,Hindustan Logistics Enterprises,56,Medium Risk,103951,65307.03,62.82%,33.33%,9.5,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000779,Indian Logistics Enterprises,46,Low Risk,36709864,2014550.93,5.49%,0.00%,67.3,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000780,Tech Logistics Enterprises,39,Low Risk,8224202,183056.88,2.23%,20.00%,26.3,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000781,Tata Infrastructure Enterprises,60,Medium Risk,4067460,1474190.10,36.24%,57.14%,17.3,7,4,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000782,Reliance Infrastructure Enterprises,36,Low Risk,4851626,1563904.64,32.23%,37.50%,0.0,8,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000783,Infosys Infrastructure Enterprises,33,Low Risk,7308233,0.00,0.00%,0.00%,6.7,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000784,Bharti Infrastructure Enterprises,51,Medium Risk,3437169,124572.39,3.62%,20.00%,31.5,5,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000785,HDFC Infrastructure Enterprises,34,Low Risk,32346599,2228129.46,6.89%,12.50%,18.6,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000786,Wipro Infrastructure Enterprises,35,Low Risk,437664,0.00,0.00%,0.00%,32.7,3,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000787,Mahindra Infrastructure Enterprises,43,Low Risk,233212,158806.32,68.10%,0.00%,18.3,6,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000788,Birla Infrastructure Enterprises,49,Low Risk,819160,204412.80,24.95%,37.50%,9.0,8,3,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000789,Adani Infrastructure Enterprises,55,Medium Risk,792425,253976.51,32.05%,12.50%,33.6,8,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000790,JSW Infrastructure Enterprises,38,Low Risk,269354,61257.83,22.74%,0.00%,27.4,7,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000791,Godrej Infrastructure Enterprises,37,Low Risk,6481964,264025.24,4.07%,0.00%,13.1,8,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000792,L&T Infrastructure Enterprises,46,Low Risk,44697523,2824861.96,6.32%,40.00%,49.5,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000793,ICICI Infrastructure Enterprises,62,Medium Risk,1178314,816811.81,69.32%,14.29%,31.3,7,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000794,SBI Infrastructure Enterprises,52,Medium Risk,4412780,339960.36,7.70%,20.00%,69.7,5,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000795,TCS Infrastructure Enterprises,35,Low Risk,45644915,3987349.04,8.74%,12.50%,0.0,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000796,Bajaj Infrastructure Enterprises,45,Low Risk,7879766,657226.87,8.34%,33.33%,32.8,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000797,HCL Infrastructure Enterprises,50,Medium Risk,665401,35928.28,5.40%,14.29%,34.7,7,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000798,Hindustan Infrastructure Enterprises,38,Low Risk,154306534,0.00,0.00%,0.00%,15.5,4,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000799,Indian Infrastructure Enterprises,58,Medium Risk,6591670,873391.52,13.25%,42.86%,39.3,7,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000800,Tech Infrastructure Enterprises,36,Low Risk,7781641,56676.79,0.73%,0.00%,12.7,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000801,Tata Tech Solutions,40,Low Risk,8293360,750460.95,9.05%,12.50%,35.0,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000802,Reliance Tech Solutions,54,Medium Risk,869177,20166.43,2.32%,33.33%,50.5,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000803,Infosys Tech Solutions,48,Low Risk,563431,97969.08,17.39%,0.00%,29.2,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000804,Bharti Tech Solutions,58,Medium Risk,401489,100340.18,24.99%,33.33%,63.7,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000805,HDFC Tech Solutions,34,Low Risk,7975075,764423.99,9.59%,12.50%,18.7,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000806,Wipro Tech Solutions,52,Medium Risk,148094,28639.99,19.34%,33.33%,19.5,3,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000807,Mahindra Tech Solutions,31,Low Risk,27574415,3343740.38,12.13%,25.00%,5.6,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000808,Birla Tech Solutions,38,Low Risk,6878872,937536.99,13.63%,20.00%,21.5,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000809,Adani Tech Solutions,59,Medium Risk,11546069,5441740.48,47.13%,57.14%,59.3,7,4,No,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000810,JSW Tech Solutions,41,Low Risk,19083835,2017198.66,10.57%,33.33%,22.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000811,Godrej Tech Solutions,36,Low Risk,6582703,281269.93,4.27%,0.00%,61.5,5,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000812,L&T Tech Solutions,34,Low Risk,9272267,795350.41,8.58%,14.29%,17.5,7,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000813,ICICI Tech Solutions,59,Medium Risk,1448526,1387357.29,95.78%,28.57%,5.7,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000814,SBI Tech Solutions,65,Medium Risk,500115,416413.97,83.26%,71.43%,0.0,7,5,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000815,TCS Tech Solutions,42,Low Risk,4410904,1558066.11,35.32%,42.86%,8.7,7,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000816,Bajaj Tech Solutions,35,Low Risk,43244193,4148240.35,9.59%,25.00%,14.3,8,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000817,HCL Tech Solutions,31,Low Risk,7298242,318856.33,4.37%,40.00%,0.0,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000818,Hindustan Tech Solutions,27,Low Risk,929026,0.00,0.00%,0.00%,13.5,4,0,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000819,Indian Tech Solutions,33,Low Risk,682522,28997.99,4.25%,0.00%,5.0,3,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000820,Tech Tech Solutions,31,Low Risk,5817509,795239.97,13.67%,33.33%,0.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000821,Tata Info Solutions,44,Low Risk,7645044,597442.93,7.81%,28.57%,59.6,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000822,Reliance Info Solutions,37,Low Risk,15233967,3664109.25,24.05%,20.00%,15.3,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000823,Infosys Info Solutions,37,Low Risk,877802,115600.24,13.17%,12.50%,2.0,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000824,Bharti Info Solutions,52,Medium Risk,708145,77914.69,11.00%,20.00%,53.0,5,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000825,HDFC Info Solutions,49,Low Risk,935766,165705.63,17.71%,40.00%,57.7,5,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000826,Wipro Info Solutions,51,Medium Risk,33385804,2581017.76,7.73%,25.00%,27.0,4,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000827,Mahindra Info Solutions,54,Medium Risk,7775942,391549.44,5.04%,33.33%,39.8,6,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000828,Birla Info Solutions,48,Low Risk,985564,269525.41,27.35%,28.57%,32.0,7,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000829,Adani Info Solutions,56,Medium Risk,2700676,1414966.04,52.39%,37.50%,12.0,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000830,JSW Info Solutions,41,Low Risk,7738890,995854.25,12.87%,12.50%,54.8,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000831,Godrej Info Solutions,57,Medium Risk,15506644,4007489.42,25.84%,28.57%,39.0,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000832,L&T Info Solutions,27,Low Risk,8387114,1357720.45,16.19%,12.50%,1.4,8,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000833,ICICI Info Solutions,58,Medium Risk,6070404,753012.21,12.40%,42.86%,39.0,7,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000834,SBI Info Solutions,48,Low Risk,1795656,280966.12,15.65%,0.00%,43.0,7,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000835,TCS Info Solutions,68,Medium Risk,10362363,3950759.02,38.13%,60.00%,31.0,5,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000836,Bajaj Info Solutions,48,Low Risk,8625884,1793546.88,20.79%,28.57%,13.3,7,2,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000837,HCL Info Solutions,55,Medium Risk,7653260,1436986.34,18.78%,37.50%,22.8,8,3,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000838,Hindustan Info Solutions,41,Low Risk,831814,23779.10,2.86%,20.00%,46.3,5,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000839,Indian Info Solutions,34,Low Risk,6668902,653233.64,9.80%,25.00%,12.0,4,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000840,Tech Info Solutions,24,Minimal Risk,8039494,0.00,0.00%,0.00%,7.0,4,0,No,No,Standard Terms / Potential Credit Increase,2025-04-15
CUST000841,Tata Auto Solutions,45,Low Risk,448027,0.00,0.00%,0.00%,29.2,5,0,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000842,Reliance Auto Solutions,45,Low Risk,572967,194944.04,34.02%,33.33%,0.0,3,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000843,Infosys Auto Solutions,40,Low Risk,17658708,1451024.09,8.22%,14.29%,10.4,7,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000844,Bharti Auto Solutions,52,Medium Risk,24980343,945371.14,3.78%,25.00%,50.0,4,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000845,HDFC Auto Solutions,41,Low Risk,723133,60773.79,8.40%,33.33%,21.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000846,Wipro Auto Solutions,44,Low Risk,755330,25175.51,3.33%,33.33%,61.0,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000847,Mahindra Auto Solutions,37,Low Risk,6314322,705427.52,11.17%,12.50%,3.0,8,1,Yes,No,Monthly Review / Standard Terms,2025-04-15
CUST000848,Birla Auto Solutions,47,Low Risk,865958,142241.54,16.43%,33.33%,55.0,6,2,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000849,Adani Auto Solutions,43,Low Risk,4004520,883296.33,22.06%,75.00%,0.0,4,3,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000850,JSW Auto Solutions,45,Low Risk,80733361,4843116.99,6.00%,33.33%,93.5,3,1,No,No,Monthly Review / Standard Terms,2025-04-15
CUST000851,Godrej Auto Solutions,52,Medium Risk,7079880,877584.20,12.40%,28.57%,24.0,7,2,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000852,L&T Auto Solutions,54,Medium Risk,706909,163320.29,23.10%,16.67%,51.3,6,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
CUST000853,ICICI Auto Solutions,52,Medium Risk,4410811,669948.89,15.19%,14.29%,63.3,7,1,Yes,No,Reduce Credit Limit / Weekly Monitoring,2025-04-15
