gl_entry_id,posting_date,document_type,document_number,account_code,account_description,debit,credit,currency,reference,customer_id
GL00000095-1,2025-04-02,Invoice,INV0000095,120000,Accounts Receivable,232577.60,0.00,INR,PO-821206,CUST000010
GL00000095-2,2025-04-02,Invoice,INV0000095,400000,Sales Revenue,0.00,221502.48,INR,PO-821206,CUST000010
GL00000095-3,2025-04-02,Invoice,INV0000095,220000,Sales Tax Payable,0.00,11075.12,INR,PO-821206,CUST000010
GL00000096-1,2024-12-07,Invoice,INV0000096,120000,Accounts Receivable,181213.80,0.00,INR,PO-197908,CUST000010
GL00000096-2,2024-12-07,Invoice,INV0000096,400000,Sales Revenue,0.00,153571.02,INR,PO-197908,CUST000010
GL00000096-3,2024-12-07,Invoice,INV0000096,220000,Sales Tax Payable,0.00,27642.78,INR,PO-197908,CUST000010
GL00010096-1,2025-03-22,Payment,PAY0000096,110000,Bank Account,181213.80,0.00,INR,Payment for INV0000096,CUST000010
GL00010096-2,2025-03-22,Payment,PAY0000096,120000,Accounts Receivable,0.00,181213.80,INR,Payment for INV0000096,CUST000010
GL00000097-1,2025-03-21,Invoice,INV0000097,120000,Accounts Receivable,321796.49,0.00,INR,PO-929153,CUST000010
GL00000097-2,2025-03-21,Invoice,INV0000097,400000,Sales Revenue,0.00,272708.89,INR,PO-929153,CUST000010
GL00000097-3,2025-03-21,Invoice,INV0000097,220000,Sales Tax Payable,0.00,49087.60,INR,PO-929153,CUST000010
GL00010097-1,2025-04-04,Payment,PAY0000097,110000,Bank Account,120445.09,0.00,INR,Payment for INV0000097,CUST000010
GL00010097-2,2025-04-04,Payment,PAY0000097,120000,Accounts Receivable,0.00,120445.09,INR,Payment for INV0000097,CUST000010
GL00000098-1,2024-10-29,Invoice,INV0000098,120000,Accounts Receivable,183968.50,0.00,INR,PO-929735,CUST000010
GL00000098-2,2024-10-29,Invoice,INV0000098,400000,Sales Revenue,0.00,164257.59,INR,PO-929735,CUST000010
GL00000098-3,2024-10-29,Invoice,INV0000098,220000,Sales Tax Payable,0.00,19710.91,INR,PO-929735,CUST000010
GL00010098-1,2025-01-22,Payment,PAY0000098,110000,Bank Account,183968.50,0.00,INR,Payment for INV0000098,CUST000010
GL00010098-2,2025-01-22,Payment,PAY0000098,120000,Accounts Receivable,0.00,183968.50,INR,Payment for INV0000098,CUST000010
GL00000101-1,2024-11-23,Invoice,INV0000101,120000,Accounts Receivable,106957.39,0.00,INR,PO-568276,CUST000011
GL00000101-2,2024-11-23,Invoice,INV0000101,400000,Sales Revenue,0.00,95497.67,INR,PO-568276,CUST000011
GL00000101-3,2024-11-23,Invoice,INV0000101,220000,Sales Tax Payable,0.00,11459.72,INR,PO-568276,CUST000011
GL00010101-1,2025-01-19,Payment,PAY0000101,110000,Bank Account,106957.39,0.00,INR,Payment for INV0000101,CUST000011
GL00010101-2,2025-01-19,Payment,PAY0000101,120000,Accounts Receivable,0.00,106957.39,INR,Payment for INV0000101,CUST000011
GL00000102-1,2025-03-08,Invoice,INV0000102,120000,Accounts Receivable,133744.38,0.00,INR,PO-650352,CUST000011
GL00000102-2,2025-03-08,Invoice,INV0000102,400000,Sales Revenue,0.00,127375.60,INR,PO-650352,CUST000011
GL00000102-3,2025-03-08,Invoice,INV0000102,220000,Sales Tax Payable,0.00,6368.78,INR,PO-650352,CUST000011
GL00010102-1,2025-03-21,Payment,PAY0000102,110000,Bank Account,133744.38,0.00,INR,Payment for INV0000102,CUST000011
GL00010102-2,2025-03-21,Payment,PAY0000102,120000,Accounts Receivable,0.00,133744.38,INR,Payment for INV0000102,CUST000011
GL00000103-1,2025-03-28,Invoice,INV0000103,120000,Accounts Receivable,445220.58,0.00,INR,PO-600282,CUST000011
GL00000103-2,2025-03-28,Invoice,INV0000103,400000,Sales Revenue,0.00,377305.58,INR,PO-600282,CUST000011
GL00000103-3,2025-03-28,Invoice,INV0000103,220000,Sales Tax Payable,0.00,67915.00,INR,PO-600282,CUST000011
GL00000104-1,2025-03-09,Invoice,INV0000104,120000,Accounts Receivable,129700.09,0.00,INR,PO-637332,CUST000011
GL00000104-2,2025-03-09,Invoice,INV0000104,400000,Sales Revenue,0.00,109915.33,INR,PO-637332,CUST000011
GL00000104-3,2025-03-09,Invoice,INV0000104,220000,Sales Tax Payable,0.00,19784.76,INR,PO-637332,CUST000011
GL00010104-1,2025-04-07,Payment,PAY0000104,110000,Bank Account,129700.09,0.00,INR,Payment for INV0000104,CUST000011
GL00010104-2,2025-04-07,Payment,PAY0000104,120000,Accounts Receivable,0.00,129700.09,INR,Payment for INV0000104,CUST000011
GL00000105-1,2025-02-07,Invoice,INV0000105,120000,Accounts Receivable,565018.93,0.00,INR,PO-511587,CUST000011
GL00000105-2,2025-02-07,Invoice,INV0000105,400000,Sales Revenue,0.00,478829.60,INR,PO-511587,CUST000011
GL00000105-3,2025-02-07,Invoice,INV0000105,220000,Sales Tax Payable,0.00,86189.33,INR,PO-511587,CUST000011
GL00010105-1,2025-03-06,Payment,PAY0000105,110000,Bank Account,565018.93,0.00,INR,Payment for INV0000105,CUST000011
GL00010105-2,2025-03-06,Payment,PAY0000105,120000,Accounts Receivable,0.00,565018.93,INR,Payment for INV0000105,CUST000011
GL00000111-1,2025-03-31,Invoice,INV0000111,120000,Accounts Receivable,46820.14,0.00,INR,PO-348782,CUST000012
GL00000111-2,2025-03-31,Invoice,INV0000111,400000,Sales Revenue,0.00,41803.70,INR,PO-348782,CUST000012
GL00000111-3,2025-03-31,Invoice,INV0000111,220000,Sales Tax Payable,0.00,5016.44,INR,PO-348782,CUST000012
GL00000112-1,2025-03-07,Invoice,INV0000112,120000,Accounts Receivable,53758.67,0.00,INR,PO-118073,CUST000012
GL00000112-2,2025-03-07,Invoice,INV0000112,400000,Sales Revenue,0.00,47998.81,INR,PO-118073,CUST000012
GL00000112-3,2025-03-07,Invoice,INV0000112,220000,Sales Tax Payable,0.00,5759.86,INR,PO-118073,CUST000012
GL00000113-1,2025-02-07,Invoice,INV0000113,120000,Accounts Receivable,95724.75,0.00,INR,PO-130810,CUST000012
GL00000113-2,2025-02-07,Invoice,INV0000113,400000,Sales Revenue,0.00,91166.43,INR,PO-130810,CUST000012
GL00000113-3,2025-02-07,Invoice,INV0000113,220000,Sales Tax Payable,0.00,4558.32,INR,PO-130810,CUST000012
GL00010113-1,2025-02-17,Payment,PAY0000113,110000,Bank Account,95724.75,0.00,INR,Payment for INV0000113,CUST000012
GL00010113-2,2025-02-17,Payment,PAY0000113,120000,Accounts Receivable,0.00,95724.75,INR,Payment for INV0000113,CUST000012
GL00000114-1,2025-01-11,Invoice,INV0000114,120000,Accounts Receivable,91756.24,0.00,INR,PO-968432,CUST000012
GL00000114-2,2025-01-11,Invoice,INV0000114,400000,Sales Revenue,0.00,81925.21,INR,PO-968432,CUST000012
GL00000114-3,2025-01-11,Invoice,INV0000114,220000,Sales Tax Payable,0.00,9831.03,INR,PO-968432,CUST000012
GL00010114-1,2025-03-17,Payment,PAY0000114,110000,Bank Account,91756.24,0.00,INR,Payment for INV0000114,CUST000012
GL00010114-2,2025-03-17,Payment,PAY0000114,120000,Accounts Receivable,0.00,91756.24,INR,Payment for INV0000114,CUST000012
GL00000115-1,2024-12-17,Invoice,INV0000115,120000,Accounts Receivable,40738.97,0.00,INR,PO-588654,CUST000012
GL00000115-2,2024-12-17,Invoice,INV0000115,400000,Sales Revenue,0.00,36374.08,INR,PO-588654,CUST000012
GL00000115-3,2024-12-17,Invoice,INV0000115,220000,Sales Tax Payable,0.00,4364.89,INR,PO-588654,CUST000012
GL00010115-1,2025-01-06,Payment,PAY0000115,110000,Bank Account,40738.97,0.00,INR,Payment for INV0000115,CUST000012
GL00010115-2,2025-01-06,Payment,PAY0000115,120000,Accounts Receivable,0.00,40738.97,INR,Payment for INV0000115,CUST000012
GL00000116-1,2025-04-16,Invoice,INV0000116,120000,Accounts Receivable,63300.35,0.00,INR,PO-686628,CUST000012
GL00000116-2,2025-04-16,Invoice,INV0000116,400000,Sales Revenue,0.00,56518.17,INR,PO-686628,CUST000012
GL00000116-3,2025-04-16,Invoice,INV0000116,220000,Sales Tax Payable,0.00,6782.18,INR,PO-686628,CUST000012
GL00010116-1,2025-05-03,Payment,PAY0000116,110000,Bank Account,63300.35,0.00,INR,Payment for INV0000116,CUST000012
GL00010116-2,2025-05-03,Payment,PAY0000116,120000,Accounts Receivable,0.00,63300.35,INR,Payment for INV0000116,CUST000012
GL00000117-1,2024-11-08,Invoice,INV0000117,120000,Accounts Receivable,63961.05,0.00,INR,PO-785339,CUST000012
GL00000117-2,2024-11-08,Invoice,INV0000117,400000,Sales Revenue,0.00,57108.08,INR,PO-785339,CUST000012
GL00000117-3,2024-11-08,Invoice,INV0000117,220000,Sales Tax Payable,0.00,6852.97,INR,PO-785339,CUST000012
GL00010117-1,2024-11-18,Payment,PAY0000117,110000,Bank Account,63961.05,0.00,INR,Payment for INV0000117,CUST000012
GL00010117-2,2024-11-18,Payment,PAY0000117,120000,Accounts Receivable,0.00,63961.05,INR,Payment for INV0000117,CUST000012
GL00000118-1,2024-10-25,Invoice,INV0000118,120000,Accounts Receivable,100127.44,0.00,INR,PO-272993,CUST000012
GL00000118-2,2024-10-25,Invoice,INV0000118,400000,Sales Revenue,0.00,84853.76,INR,PO-272993,CUST000012
GL00000118-3,2024-10-25,Invoice,INV0000118,220000,Sales Tax Payable,0.00,15273.68,INR,PO-272993,CUST000012
GL00010118-1,2025-03-01,Payment,PAY0000118,110000,Bank Account,100127.44,0.00,INR,Payment for INV0000118,CUST000012
GL00010118-2,2025-03-01,Payment,PAY0000118,120000,Accounts Receivable,0.00,100127.44,INR,Payment for INV0000118,CUST000012
GL00000121-1,2025-03-05,Invoice,INV0000121,120000,Accounts Receivable,233555.38,0.00,INR,PO-897712,CUST000013
GL00000121-2,2025-03-05,Invoice,INV0000121,400000,Sales Revenue,0.00,208531.59,INR,PO-897712,CUST000013
GL00000121-3,2025-03-05,Invoice,INV0000121,220000,Sales Tax Payable,0.00,25023.79,INR,PO-897712,CUST000013
GL00010121-1,2025-04-30,Payment,PAY0000121,110000,Bank Account,233555.38,0.00,INR,Payment for INV0000121,CUST000013
GL00010121-2,2025-04-30,Payment,PAY0000121,120000,Accounts Receivable,0.00,233555.38,INR,Payment for INV0000121,CUST000013
GL00000122-1,2024-11-06,Invoice,INV0000122,120000,Accounts Receivable,270690.17,0.00,INR,PO-608776,CUST000013
GL00000122-2,2024-11-06,Invoice,INV0000122,400000,Sales Revenue,0.00,229398.45,INR,PO-608776,CUST000013
GL00000122-3,2024-11-06,Invoice,INV0000122,220000,Sales Tax Payable,0.00,41291.72,INR,PO-608776,CUST000013
GL00010122-1,2024-12-14,Payment,PAY0000122,110000,Bank Account,270690.17,0.00,INR,Payment for INV0000122,CUST000013
GL00010122-2,2024-12-14,Payment,PAY0000122,120000,Accounts Receivable,0.00,270690.17,INR,Payment for INV0000122,CUST000013
GL00000123-1,2025-02-23,Invoice,INV0000123,120000,Accounts Receivable,299364.01,0.00,INR,PO-531609,CUST000013
GL00000123-2,2025-02-23,Invoice,INV0000123,400000,Sales Revenue,0.00,285108.58,INR,PO-531609,CUST000013
GL00000123-3,2025-02-23,Invoice,INV0000123,220000,Sales Tax Payable,0.00,14255.43,INR,PO-531609,CUST000013
GL00000124-1,2025-02-12,Invoice,INV0000124,120000,Accounts Receivable,81038.09,0.00,INR,PO-102229,CUST000013
GL00000124-2,2025-02-12,Invoice,INV0000124,400000,Sales Revenue,0.00,68676.35,INR,PO-102229,CUST000013
GL00000124-3,2025-02-12,Invoice,INV0000124,220000,Sales Tax Payable,0.00,12361.74,INR,PO-102229,CUST000013
GL00000125-1,2025-01-06,Invoice,INV0000125,120000,Accounts Receivable,243453.57,0.00,INR,PO-728686,CUST000013
GL00000125-2,2025-01-06,Invoice,INV0000125,400000,Sales Revenue,0.00,231860.54,INR,PO-728686,CUST000013
GL00000125-3,2025-01-06,Invoice,INV0000125,220000,Sales Tax Payable,0.00,11593.03,INR,PO-728686,CUST000013
GL00010125-1,2025-01-25,Payment,PAY0000125,110000,Bank Account,243453.57,0.00,INR,Payment for INV0000125,CUST000013
GL00010125-2,2025-01-25,Payment,PAY0000125,120000,Accounts Receivable,0.00,243453.57,INR,Payment for INV0000125,CUST000013
GL00000126-1,2024-11-18,Invoice,INV0000126,120000,Accounts Receivable,249546.68,0.00,INR,PO-645926,CUST000013
GL00000126-2,2024-11-18,Invoice,INV0000126,400000,Sales Revenue,0.00,222809.54,INR,PO-645926,CUST000013
GL00000126-3,2024-11-18,Invoice,INV0000126,220000,Sales Tax Payable,0.00,26737.14,INR,PO-645926,CUST000013
GL00010126-1,2025-03-14,Payment,PAY0000126,110000,Bank Account,249546.68,0.00,INR,Payment for INV0000126,CUST000013
GL00010126-2,2025-03-14,Payment,PAY0000126,120000,Accounts Receivable,0.00,249546.68,INR,Payment for INV0000126,CUST000013
GL00000131-1,2024-12-02,Invoice,INV0000131,120000,Accounts Receivable,80874.20,0.00,INR,PO-221545,CUST000014
GL00000131-2,2024-12-02,Invoice,INV0000131,400000,Sales Revenue,0.00,68537.46,INR,PO-221545,CUST000014
GL00000131-3,2024-12-02,Invoice,INV0000131,220000,Sales Tax Payable,0.00,12336.74,INR,PO-221545,CUST000014
GL00000132-1,2025-02-22,Invoice,INV0000132,120000,Accounts Receivable,468446.33,0.00,INR,PO-468525,CUST000014
GL00000132-2,2025-02-22,Invoice,INV0000132,400000,Sales Revenue,0.00,418255.65,INR,PO-468525,CUST000014
GL00000132-3,2025-02-22,Invoice,INV0000132,220000,Sales Tax Payable,0.00,50190.68,INR,PO-468525,CUST000014
GL00010132-1,2025-03-15,Payment,PAY0000132,110000,Bank Account,468446.33,0.00,INR,Payment for INV0000132,CUST000014
GL00010132-2,2025-03-15,Payment,PAY0000132,120000,Accounts Receivable,0.00,468446.33,INR,Payment for INV0000132,CUST000014
GL00000133-1,2024-11-23,Invoice,INV0000133,120000,Accounts Receivable,150256.13,0.00,INR,PO-579687,CUST000014
GL00000133-2,2024-11-23,Invoice,INV0000133,400000,Sales Revenue,0.00,117387.60,INR,PO-579687,CUST000014
GL00000133-3,2024-11-23,Invoice,INV0000133,220000,Sales Tax Payable,0.00,32868.53,INR,PO-579687,CUST000014
GL00000134-1,2025-01-16,Invoice,INV0000134,120000,Accounts Receivable,528491.40,0.00,INR,PO-230932,CUST000014
GL00000134-2,2025-01-16,Invoice,INV0000134,400000,Sales Revenue,0.00,471867.32,INR,PO-230932,CUST000014
GL00000134-3,2025-01-16,Invoice,INV0000134,220000,Sales Tax Payable,0.00,56624.08,INR,PO-230932,CUST000014
GL00010134-1,2025-03-02,Payment,PAY0000134,110000,Bank Account,528491.40,0.00,INR,Payment for INV0000134,CUST000014
GL00010134-2,2025-03-02,Payment,PAY0000134,120000,Accounts Receivable,0.00,528491.40,INR,Payment for INV0000134,CUST000014
GL00000135-1,2025-03-05,Invoice,INV0000135,120000,Accounts Receivable,617899.89,0.00,INR,PO-356560,CUST000014
GL00000135-2,2025-03-05,Invoice,INV0000135,400000,Sales Revenue,0.00,482734.29,INR,PO-356560,CUST000014
GL00000135-3,2025-03-05,Invoice,INV0000135,220000,Sales Tax Payable,0.00,135165.60,INR,PO-356560,CUST000014
GL00010135-1,2025-04-02,Payment,PAY0000135,110000,Bank Account,617899.89,0.00,INR,Payment for INV0000135,CUST000014
GL00010135-2,2025-04-02,Payment,PAY0000135,120000,Accounts Receivable,0.00,617899.89,INR,Payment for INV0000135,CUST000014
GL00000136-1,2024-12-31,Invoice,INV0000136,120000,Accounts Receivable,390541.38,0.00,INR,PO-540158,CUST000014
GL00000136-2,2024-12-31,Invoice,INV0000136,400000,Sales Revenue,0.00,348697.66,INR,PO-540158,CUST000014
GL00000136-3,2024-12-31,Invoice,INV0000136,220000,Sales Tax Payable,0.00,41843.72,INR,PO-540158,CUST000014
GL00000141-1,2025-02-03,Invoice,INV0000141,120000,Accounts Receivable,41917.91,0.00,INR,PO-853407,CUST000015
GL00000141-2,2025-02-03,Invoice,INV0000141,400000,Sales Revenue,0.00,32748.37,INR,PO-853407,CUST000015
GL00000141-3,2025-02-03,Invoice,INV0000141,220000,Sales Tax Payable,0.00,9169.54,INR,PO-853407,CUST000015
GL00010141-1,2025-03-17,Payment,PAY0000141,110000,Bank Account,41917.91,0.00,INR,Payment for INV0000141,CUST000015
GL00010141-2,2025-03-17,Payment,PAY0000141,120000,Accounts Receivable,0.00,41917.91,INR,Payment for INV0000141,CUST000015
GL00000142-1,2025-01-06,Invoice,INV0000142,120000,Accounts Receivable,99511.45,0.00,INR,PO-793511,CUST000015
GL00000142-2,2025-01-06,Invoice,INV0000142,400000,Sales Revenue,0.00,88849.51,INR,PO-793511,CUST000015
GL00000142-3,2025-01-06,Invoice,INV0000142,220000,Sales Tax Payable,0.00,10661.94,INR,PO-793511,CUST000015
GL00000143-1,2025-02-17,Invoice,INV0000143,120000,Accounts Receivable,23221.18,0.00,INR,PO-956039,CUST000015
GL00000143-2,2025-02-17,Invoice,INV0000143,400000,Sales Revenue,0.00,22115.41,INR,PO-956039,CUST000015
GL00000143-3,2025-02-17,Invoice,INV0000143,220000,Sales Tax Payable,0.00,1105.77,INR,PO-956039,CUST000015
GL00010143-1,2025-03-27,Payment,PAY0000143,110000,Bank Account,23221.18,0.00,INR,Payment for INV0000143,CUST000015
GL00010143-2,2025-03-27,Payment,PAY0000143,120000,Accounts Receivable,0.00,23221.18,INR,Payment for INV0000143,CUST000015
GL00000144-1,2024-11-22,Invoice,INV0000144,120000,Accounts Receivable,87508.26,0.00,INR,PO-428043,CUST000015
GL00000144-2,2024-11-22,Invoice,INV0000144,400000,Sales Revenue,0.00,74159.54,INR,PO-428043,CUST000015
GL00000144-3,2024-11-22,Invoice,INV0000144,220000,Sales Tax Payable,0.00,13348.72,INR,PO-428043,CUST000015
GL00010144-1,2024-11-30,Payment,PAY0000144,110000,Bank Account,87508.26,0.00,INR,Payment for INV0000144,CUST000015
GL00010144-2,2024-11-30,Payment,PAY0000144,120000,Accounts Receivable,0.00,87508.26,INR,Payment for INV0000144,CUST000015
GL00000151-1,2025-01-29,Invoice,INV0000151,120000,Accounts Receivable,421836.66,0.00,INR,PO-737267,CUST000016
GL00000151-2,2025-01-29,Invoice,INV0000151,400000,Sales Revenue,0.00,401749.20,INR,PO-737267,CUST000016
GL00000151-3,2025-01-29,Invoice,INV0000151,220000,Sales Tax Payable,0.00,20087.46,INR,PO-737267,CUST000016
GL00010151-1,2025-03-24,Payment,PAY0000151,110000,Bank Account,421836.66,0.00,INR,Payment for INV0000151,CUST000016
GL00010151-2,2025-03-24,Payment,PAY0000151,120000,Accounts Receivable,0.00,421836.66,INR,Payment for INV0000151,CUST000016
GL00000152-1,2025-02-16,Invoice,INV0000152,120000,Accounts Receivable,418003.80,0.00,INR,PO-605428,CUST000016
GL00000152-2,2025-02-16,Invoice,INV0000152,400000,Sales Revenue,0.00,373217.68,INR,PO-605428,CUST000016
GL00000152-3,2025-02-16,Invoice,INV0000152,220000,Sales Tax Payable,0.00,44786.12,INR,PO-605428,CUST000016
GL00010152-1,2025-03-05,Payment,PAY0000152,110000,Bank Account,418003.80,0.00,INR,Payment for INV0000152,CUST000016
GL00010152-2,2025-03-05,Payment,PAY0000152,120000,Accounts Receivable,0.00,418003.80,INR,Payment for INV0000152,CUST000016
GL00000153-1,2024-11-09,Invoice,INV0000153,120000,Accounts Receivable,486800.36,0.00,INR,PO-756676,CUST000016
GL00000153-2,2024-11-09,Invoice,INV0000153,400000,Sales Revenue,0.00,380312.78,INR,PO-756676,CUST000016
GL00000153-3,2024-11-09,Invoice,INV0000153,220000,Sales Tax Payable,0.00,106487.58,INR,PO-756676,CUST000016
GL00010153-1,2025-04-11,Payment,PAY0000153,110000,Bank Account,486800.36,0.00,INR,Payment for INV0000153,CUST000016
GL00010153-2,2025-04-11,Payment,PAY0000153,120000,Accounts Receivable,0.00,486800.36,INR,Payment for INV0000153,CUST000016
GL00000154-1,2024-11-22,Invoice,INV0000154,120000,Accounts Receivable,161914.63,0.00,INR,PO-994276,CUST000016
GL00000154-2,2024-11-22,Invoice,INV0000154,400000,Sales Revenue,0.00,144566.63,INR,PO-994276,CUST000016
GL00000154-3,2024-11-22,Invoice,INV0000154,220000,Sales Tax Payable,0.00,17348.00,INR,PO-994276,CUST000016
GL00010154-1,2025-01-26,Payment,PAY0000154,110000,Bank Account,161914.63,0.00,INR,Payment for INV0000154,CUST000016
GL00010154-2,2025-01-26,Payment,PAY0000154,120000,Accounts Receivable,0.00,161914.63,INR,Payment for INV0000154,CUST000016
GL00000161-1,2025-01-20,Invoice,INV0000161,120000,Accounts Receivable,42980.65,0.00,INR,PO-956062,CUST000017
GL00000161-2,2025-01-20,Invoice,INV0000161,400000,Sales Revenue,0.00,33578.63,INR,PO-956062,CUST000017
GL00000161-3,2025-01-20,Invoice,INV0000161,220000,Sales Tax Payable,0.00,9402.02,INR,PO-956062,CUST000017
GL00010161-1,2025-04-15,Payment,PAY0000161,110000,Bank Account,42980.65,0.00,INR,Payment for INV0000161,CUST000017
GL00010161-2,2025-04-15,Payment,PAY0000161,120000,Accounts Receivable,0.00,42980.65,INR,Payment for INV0000161,CUST000017
GL00000162-1,2025-03-25,Invoice,INV0000162,120000,Accounts Receivable,36708.86,0.00,INR,PO-434464,CUST000017
GL00000162-2,2025-03-25,Invoice,INV0000162,400000,Sales Revenue,0.00,32775.77,INR,PO-434464,CUST000017
GL00000162-3,2025-03-25,Invoice,INV0000162,220000,Sales Tax Payable,0.00,3933.09,INR,PO-434464,CUST000017
GL00000163-1,2025-04-17,Invoice,INV0000163,120000,Accounts Receivable,103495.71,0.00,INR,PO-607695,CUST000017
GL00000163-2,2025-04-17,Invoice,INV0000163,400000,Sales Revenue,0.00,87708.23,INR,PO-607695,CUST000017
GL00000163-3,2025-04-17,Invoice,INV0000163,220000,Sales Tax Payable,0.00,15787.48,INR,PO-607695,CUST000017
GL00010163-1,2025-04-29,Payment,PAY0000163,110000,Bank Account,47123.93,0.00,INR,Payment for INV0000163,CUST000017
GL00010163-2,2025-04-29,Payment,PAY0000163,120000,Accounts Receivable,0.00,47123.93,INR,Payment for INV0000163,CUST000017
GL00000171-1,2024-10-28,Invoice,INV0000171,120000,Accounts Receivable,584850.72,0.00,INR,PO-815023,CUST000018
GL00000171-2,2024-10-28,Invoice,INV0000171,400000,Sales Revenue,0.00,495636.20,INR,PO-815023,CUST000018
GL00000171-3,2024-10-28,Invoice,INV0000171,220000,Sales Tax Payable,0.00,89214.52,INR,PO-815023,CUST000018
GL00010171-1,2024-11-03,Payment,PAY0000171,110000,Bank Account,584850.72,0.00,INR,Payment for INV0000171,CUST000018
GL00010171-2,2024-11-03,Payment,PAY0000171,120000,Accounts Receivable,0.00,584850.72,INR,Payment for INV0000171,CUST000018
GL00000172-1,2024-12-24,Invoice,INV0000172,120000,Accounts Receivable,277206.59,0.00,INR,PO-989860,CUST000018
GL00000172-2,2024-12-24,Invoice,INV0000172,400000,Sales Revenue,0.00,264006.28,INR,PO-989860,CUST000018
