line_item_id,invoice_id,product_code,product_description,quantity,unit_price,amount,tax_rate,tax_amount,total_amount
ITEM00000866,INV0000174,PROD-8135,Maintenance Agreement,8,5441.17,48970.53,12%,5876.46,54846.99
ITEM00000867,INV0000174,PROD-9750,Software License,1,14994.20,74970.99,12%,8996.52,83967.51
ITEM00000901,INV0000181,PROD-7818,Consulting Services,9,1484.55,10391.83,5%,519.59,10911.42
ITEM00000902,INV0000181,PROD-8264,Maintenance Agreement,10,22255.47,22255.47,5%,1112.77,23368.24
ITEM00000903,INV0000181,PROD-2839,Maintenance Agreement,1,2021.11,18190.00,5%,909.50,19099.50
ITEM00000904,INV0000181,PROD-5254,Security Solution,8,1424.01,12816.11,5%,640.81,13456.92
ITEM00000905,INV0000181,PROD-5696,Network Equipment,3,3562.80,24939.60,5%,1246.98,26186.58
ITEM00000906,INV0000182,PROD-9235,Maintenance Agreement,4,3664.50,18322.49,28%,5130.30,23452.79
ITEM00000911,INV0000183,PROD-7324,Support Contract,1,12243.79,48975.17,18%,8815.53,57790.70
ITEM00000912,INV0000183,PROD-9336,Maintenance Agreement,8,2907.26,8721.79,18%,1569.92,10291.71
ITEM00000913,INV0000183,PROD-5890,Software License,7,3558.71,17793.54,18%,3202.84,20996.38
ITEM00000916,INV0000184,PROD-6315,Support Contract,4,1968.70,7874.79,28%,2204.94,10079.73
ITEM00000917,INV0000184,PROD-7777,Consulting Services,2,1291.74,5166.96,28%,1446.75,6613.71
ITEM00000951,INV0000191,PROD-6972,Support Contract,2,48851.73,97703.46,18%,17586.62,115290.08
ITEM00000952,INV0000191,PROD-6776,Consulting Services,10,7928.48,63427.82,18%,11417.01,74844.83
ITEM00000953,INV0000191,PROD-1939,Implementation Services,9,4180.34,37623.09,18%,6772.16,44395.25
ITEM00000954,INV0000191,PROD-3610,Consulting Services,10,768.30,7683.03,18%,1382.95,9065.98
ITEM00000955,INV0000191,PROD-5616,Software License,4,914.09,9140.85,18%,1645.35,10786.20
ITEM00000956,INV0000192,PROD-4663,Security Solution,7,99241.27,496206.33,18%,89317.14,585523.47
ITEM00000957,INV0000192,PROD-8098,Network Equipment,6,28125.46,168752.75,18%,30375.49,199128.24
ITEM00000958,INV0000192,PROD-8239,Support Contract,9,38259.25,76518.50,18%,13773.33,90291.83
ITEM00000959,INV0000192,PROD-5835,Network Equipment,1,11341.14,90729.08,18%,16331.23,107060.31
ITEM00000960,INV0000192,PROD-2908,Support Contract,7,200652.73,401305.47,18%,72234.98,473540.45
ITEM00000961,INV0000193,PROD-2852,Support Contract,1,25464.56,203716.51,12%,24445.98,228162.49
ITEM00000962,INV0000193,PROD-8640,Training Package,2,174772.59,699090.37,12%,83890.84,782981.21
ITEM00000966,INV0000194,PROD-2891,Software License,3,739641.92,739641.92,18%,133135.55,872777.47
ITEM00000971,INV0000195,PROD-5330,Maintenance Agreement,8,295615.55,295615.55,12%,35473.87,331089.42
ITEM00000972,INV0000195,PROD-9898,Hardware Appliance,6,25388.98,126944.91,12%,15233.39,142178.30
ITEM00000973,INV0000195,PROD-1928,Consulting Services,9,18847.61,56542.83,12%,6785.14,63327.97
ITEM00000974,INV0000195,PROD-5645,Security Solution,1,10146.61,50733.03,12%,6087.96,56820.99
ITEM00000975,INV0000195,PROD-7108,Hardware Appliance,1,67743.42,270973.67,12%,32516.84,303490.51
ITEM00001001,INV0000201,PROD-5886,Training Package,10,171817.77,1374542.15,18%,247417.59,1621959.74
ITEM00001006,INV0000202,PROD-3011,Consulting Services,4,120610.27,1085492.41,18%,195388.63,1280881.04
ITEM00001007,INV0000202,PROD-3796,Security Solution,10,564779.96,564779.96,18%,101660.39,666440.35
ITEM00001011,INV0000203,PROD-9340,Network Equipment,1,20071.16,140498.15,28%,39339.48,179837.63
ITEM00001012,INV0000203,PROD-3664,Training Package,7,79884.20,718957.80,28%,201308.18,920265.98
ITEM00001016,INV0000204,PROD-1994,Software License,4,35831.64,286653.13,5%,14332.66,300985.79
ITEM00001021,INV0000205,PROD-1649,Software License,5,237528.57,950114.28,18%,171020.57,1121134.85
ITEM00001022,INV0000205,PROD-5274,Support Contract,8,213511.89,213511.89,18%,38432.14,251944.03
ITEM00001023,INV0000205,PROD-5829,Hardware Appliance,4,110493.03,441972.11,18%,79554.98,521527.09
ITEM00001026,INV0000206,PROD-9816,Hardware Appliance,1,165330.32,826651.62,18%,148797.29,975448.91
ITEM00001027,INV0000206,PROD-5735,Consulting Services,4,79840.74,159681.47,18%,28742.66,188424.13
ITEM00001028,INV0000206,PROD-9420,Maintenance Agreement,2,418064.44,418064.44,18%,75251.60,493316.04
ITEM00001029,INV0000206,PROD-1715,Hardware Appliance,4,44930.36,314512.53,18%,56612.26,371124.79
ITEM00001030,INV0000206,PROD-6818,Maintenance Agreement,7,46728.90,186915.61,18%,33644.81,220560.42
ITEM00001031,INV0000207,PROD-3902,Implementation Services,2,194308.64,1943086.43,5%,97154.32,2040240.75
ITEM00001036,INV0000208,PROD-1794,Security Solution,7,49492.35,494923.48,18%,89086.23,584009.71
ITEM00001037,INV0000208,PROD-5126,Network Equipment,10,74382.32,446293.91,18%,80332.90,526626.81
ITEM00001038,INV0000208,PROD-5249,Security Solution,4,242335.13,484670.25,18%,87240.64,571910.90
ITEM00001039,INV0000208,PROD-2838,Hardware Appliance,2,55565.95,388961.64,18%,70013.10,458974.74
ITEM00001040,INV0000208,PROD-3693,Consulting Services,8,178856.45,178856.45,18%,32194.16,211050.61
ITEM00001051,INV0000211,PROD-2471,Network Equipment,4,1074.89,9674.03,18%,1741.33,11415.36
ITEM00001052,INV0000211,PROD-1038,Support Contract,3,2941.99,2941.99,18%,529.56,3471.55
ITEM00001053,INV0000211,PROD-7942,Consulting Services,1,781.59,1563.18,18%,281.37,1844.55
ITEM00001054,INV0000211,PROD-7351,Support Contract,7,71.26,427.56,18%,76.96,504.52
ITEM00001055,INV0000211,PROD-2177,Cloud Subscription,10,62.06,310.32,18%,55.86,366.18
ITEM00001056,INV0000212,PROD-8573,Implementation Services,3,2286.58,22865.78,18%,4115.84,26981.62
ITEM00001057,INV0000212,PROD-3980,Training Package,1,53747.54,53747.54,18%,9674.56,63422.10
ITEM00001061,INV0000213,PROD-9121,Training Package,3,2286.15,22861.52,12%,2743.38,25604.90
ITEM00001062,INV0000213,PROD-6946,Hardware Appliance,3,7369.85,29479.38,12%,3537.53,33016.91
ITEM00001063,INV0000213,PROD-6052,Software License,4,649.16,4544.12,12%,545.29,5089.41
ITEM00001064,INV0000213,PROD-5725,Consulting Services,5,2505.12,12525.58,12%,1503.07,14028.65
ITEM00001066,INV0000214,PROD-6753,Software License,3,16091.27,96547.60,18%,17378.57,113926.17
ITEM00001071,INV0000215,PROD-4249,Hardware Appliance,7,3471.35,34713.47,12%,4165.62,38879.09
ITEM00001076,INV0000216,PROD-4939,Training Package,9,919.06,8271.51,5%,413.58,8685.09
ITEM00001077,INV0000216,PROD-5773,Network Equipment,9,4146.43,33171.46,5%,1658.57,34830.03
ITEM00001081,INV0000217,PROD-7075,Training Package,6,6592.11,26368.46,12%,3164.22,29532.68
ITEM00001082,INV0000217,PROD-1369,Consulting Services,9,569.67,4557.36,12%,546.88,5104.24
ITEM00001083,INV0000217,PROD-5770,Maintenance Agreement,5,3445.25,13780.99,12%,1653.72,15434.71
ITEM00001086,INV0000218,PROD-8530,Training Package,8,1593.29,14339.57,5%,716.98,15056.55
ITEM00001087,INV0000218,PROD-8275,Security Solution,7,3205.24,25641.90,5%,1282.10,26924.00
ITEM00001101,INV0000221,PROD-4883,Support Contract,8,2002.52,8010.09,18%,1441.82,9451.91
ITEM00001102,INV0000221,PROD-6487,Maintenance Agreement,2,3655.37,25587.56,18%,4605.76,30193.32
ITEM00001103,INV0000221,PROD-5737,Consulting Services,2,694.83,6253.46,18%,1125.62,7379.08
ITEM00001104,INV0000221,PROD-3298,Maintenance Agreement,5,902.66,6318.62,18%,1137.35,7455.97
ITEM00001106,INV0000222,PROD-6151,Consulting Services,2,786.97,5508.77,28%,1542.46,7051.23
ITEM00001107,INV0000222,PROD-4504,Software License,4,1596.64,14369.77,28%,4023.54,18393.31
ITEM00001108,INV0000222,PROD-3052,Security Solution,3,912.39,8211.51,28%,2299.22,10510.73
ITEM00001111,INV0000223,PROD-1362,Training Package,8,1758.04,15822.40,12%,1898.69,17721.09
ITEM00001112,INV0000223,PROD-8531,Cloud Subscription,4,10556.52,31669.57,12%,3800.35,35469.92
ITEM00001113,INV0000223,PROD-6441,Software License,6,1609.06,9654.33,12%,1158.52,10812.85
ITEM00001114,INV0000223,PROD-1451,Maintenance Agreement,4,12362.29,12362.29,12%,1483.47,13845.76
ITEM00001115,INV0000223,PROD-4864,Support Contract,6,3797.09,18985.47,12%,2278.26,21263.73
ITEM00001116,INV0000224,PROD-5436,Cloud Subscription,7,2959.19,23673.55,18%,4261.24,27934.79
ITEM00001117,INV0000224,PROD-9230,Network Equipment,6,8151.46,8151.46,18%,1467.26,9618.72
ITEM00001118,INV0000224,PROD-8121,Consulting Services,6,1899.13,11394.76,18%,2051.06,13445.82
ITEM00001119,INV0000224,PROD-8360,Consulting Services,10,1626.17,8130.86,18%,1463.55,9594.41
ITEM00001120,INV0000224,PROD-9020,Training Package,7,1117.81,10060.25,18%,1810.85,11871.09
ITEM00001121,INV0000225,PROD-6278,Training Package,6,1231.01,6155.06,12%,738.61,6893.67
ITEM00001122,INV0000225,PROD-9051,Security Solution,7,1554.60,4663.79,12%,559.65,5223.44
ITEM00001123,INV0000225,PROD-9505,Cloud Subscription,7,2653.27,13266.33,12%,1591.96,14858.29
ITEM00001124,INV0000225,PROD-2215,Network Equipment,3,2462.91,7388.72,12%,886.65,8275.37
ITEM00001126,INV0000226,PROD-9987,Implementation Services,5,2177.15,8708.59,5%,435.43,9144.02
ITEM00001127,INV0000226,PROD-4889,Security Solution,2,1771.14,14169.15,5%,708.46,14877.61
ITEM00001128,INV0000226,PROD-6798,Network Equipment,8,1537.15,4611.45,5%,230.57,4842.02
ITEM00001129,INV0000226,PROD-1665,Maintenance Agreement,2,760.89,2282.66,5%,114.13,2396.79
ITEM00001130,INV0000226,PROD-5210,Implementation Services,6,580.13,2900.63,5%,145.03,3045.66
ITEM00001131,INV0000227,PROD-6293,Training Package,9,2586.30,12931.50,18%,2327.67,15259.17
ITEM00001132,INV0000227,PROD-3158,Cloud Subscription,4,976.93,3907.73,18%,703.39,4611.12
ITEM00001133,INV0000227,PROD-1707,Cloud Subscription,10,7859.53,15719.06,18%,2829.43,18548.49
ITEM00001134,INV0000227,PROD-7905,Implementation Services,9,9529.06,19058.11,18%,3430.46,22488.57
ITEM00001151,INV0000231,PROD-6293,Consulting Services,6,11849.10,35547.30,12%,4265.68,39812.98
ITEM00001152,INV0000231,PROD-7463,Implementation Services,10,262.53,2362.80,12%,283.54,2646.34
ITEM00001153,INV0000231,PROD-5838,Training Package,1,665.88,4661.18,12%,559.34,5220.52
ITEM00001154,INV0000231,PROD-5566,Consulting Services,8,649.80,3249.02,12%,389.88,3638.90
ITEM00001155,INV0000231,PROD-8229,Security Solution,3,1152.52,6915.10,12%,829.81,7744.91
ITEM00001156,INV0000232,PROD-3623,Consulting Services,4,4807.71,38461.68,28%,10769.27,49230.95
ITEM00001157,INV0000232,PROD-5195,Hardware Appliance,5,16105.69,161056.90,28%,45095.93,206152.83
ITEM00001158,INV0000232,PROD-8380,Security Solution,2,28748.19,114992.77,28%,32197.98,147190.75
ITEM00001161,INV0000233,PROD-4501,Consulting Services,6,15353.99,46061.97,18%,8291.15,54353.12
ITEM00001162,INV0000233,PROD-4121,Maintenance Agreement,7,25151.57,201212.55,18%,36218.26,237430.81
ITEM00001201,INV0000241,PROD-8872,Implementation Services,6,4864.06,38912.52,12%,4669.50,43582.02
ITEM00001202,INV0000241,PROD-8324,Support Contract,7,2292.42,18339.37,12%,2200.72,20540.09
ITEM00001203,INV0000241,PROD-6513,Consulting Services,9,8699.36,26098.09,12%,3131.77,29229.86
ITEM00001204,INV0000241,PROD-5305,Hardware Appliance,1,2303.86,11519.30,12%,1382.32,12901.62
ITEM00001205,INV0000241,PROD-7821,Implementation Services,5,803.41,6427.25,12%,771.27,7198.52
ITEM00001206,INV0000242,PROD-2245,Consulting Services,2,6260.73,37564.39,5%,1878.22,39442.61
ITEM00001207,INV0000242,PROD-8439,Cloud Subscription,2,54748.58,54748.58,5%,2737.43,57486.01
ITEM00001208,INV0000242,PROD-6894,Training Package,6,6624.64,52997.14,5%,2649.86,55647.00
ITEM00001211,INV0000243,PROD-3096,Network Equipment,8,70155.37,491087.56,18%,88395.76,579483.32
ITEM00001216,INV0000244,PROD-1240,Cloud Subscription,4,3327.69,19966.15,12%,2395.94,22362.09
ITEM00001217,INV0000244,PROD-4699,Training Package,1,14688.23,146882.34,12%,17625.88,164508.22
ITEM00001221,INV0000245,PROD-8371,Maintenance Agreement,10,20918.86,188269.78,28%,52715.54,240985.32
ITEM00001222,INV0000245,PROD-9854,Maintenance Agreement,10,8039.32,64314.57,28%,18008.08,82322.65
ITEM00001223,INV0000245,PROD-2572,Maintenance Agreement,7,28500.31,142501.54,28%,39900.43,182401.97
ITEM00001226,INV0000246,PROD-8751,Support Contract,1,18436.72,129057.03,18%,23230.27,152287.30
ITEM00001227,INV0000246,PROD-8136,Network Equipment,8,17298.91,34597.82,18%,6227.61,40825.43
ITEM00001228,INV0000246,PROD-6755,Software License,9,55358.78,55358.78,18%,9964.58,65323.36
ITEM00001231,INV0000247,PROD-7950,Cloud Subscription,8,12509.89,75059.36,5%,3752.97,78812.33
ITEM00001232,INV0000247,PROD-2412,Hardware Appliance,5,9221.04,92210.36,5%,4610.52,96820.88
ITEM00001233,INV0000247,PROD-9088,Network Equipment,3,5108.94,51089.38,5%,2554.47,53643.85
ITEM00001234,INV0000247,PROD-7405,Consulting Services,7,2169.26,4338.51,5%,216.93,4555.44
ITEM00001235,INV0000247,PROD-8601,Consulting Services,1,3039.06,18234.36,5%,911.72,19146.08
ITEM00001236,INV0000248,PROD-6952,Maintenance Agreement,8,33147.83,165739.14,18%,29833.05,195572.19
ITEM00001237,INV0000248,PROD-1361,Cloud Subscription,9,4559.51,36476.10,18%,6565.70,43041.80
ITEM00001238,INV0000248,PROD-3933,Support Contract,1,30019.10,240152.76,18%,43227.50,283380.26
ITEM00001251,INV0000251,PROD-9758,Support Contract,7,225061.38,900245.52,18%,162044.19,1062289.71
ITEM00001256,INV0000252,PROD-4729,Security Solution,7,186980.41,186980.41,18%,33656.47,220636.88
ITEM00001257,INV0000252,PROD-7414,Hardware Appliance,8,25477.64,76432.92,18%,13757.93,90190.85
ITEM00001258,INV0000252,PROD-6569,Network Equipment,8,193642.60,193642.60,18%,34855.67,228498.27
ITEM00001259,INV0000252,PROD-7023,Support Contract,8,208754.24,208754.24,18%,37575.76,246330.00
ITEM00001261,INV0000253,PROD-7238,Hardware Appliance,6,108587.92,325763.77,18%,58637.48,384401.25
ITEM00001262,INV0000253,PROD-9266,Cloud Subscription,3,50687.83,253439.14,18%,45619.05,299058.19
ITEM00001263,INV0000253,PROD-4232,Support Contract,6,4701.25,32908.76,18%,5923.58,38832.34
ITEM00001264,INV0000253,PROD-1411,Hardware Appliance,8,19969.64,39939.28,18%,7189.07,47128.35
ITEM00001265,INV0000253,PROD-2435,Network Equipment,3,29951.05,59902.10,18%,10782.38,70684.48
ITEM00001266,INV0000254,PROD-6260,Cloud Subscription,10,382102.60,382102.60,18%,68778.47,450881.07
ITEM00001267,INV0000254,PROD-1286,Maintenance Agreement,5,32007.27,192043.60,18%,34567.85,226611.45
ITEM00001268,INV0000254,PROD-5253,Training Package,8,68961.81,689618.09,18%,124131.26,813749.35
ITEM00001301,INV0000261,PROD-5797,Implementation Services,4,390245.60,1170736.81,5%,58536.84,1229273.65
ITEM00001306,INV0000262,PROD-6161,Cloud Subscription,8,293965.02,881895.06,5%,44094.75,925989.81
ITEM00001311,INV0000263,PROD-8670,Software License,10,6470.62,51764.97,12%,6211.80,57976.77
ITEM00001312,INV0000263,PROD-3354,Implementation Services,10,8459.94,59219.57,12%,7106.35,66325.92
ITEM00001313,INV0000263,PROD-4021,Software License,5,11054.78,33164.35,12%,3979.72,37144.07
ITEM00001314,INV0000263,PROD-4629,Support Contract,7,10958.06,109580.59,12%,13149.67,122730.26
ITEM00001315,INV0000263,PROD-8920,Security Solution,7,14069.78,56279.11,12%,6753.49,63032.60
ITEM00001351,INV0000271,PROD-2274,Support Contract,6,2594.57,12972.84,28%,3632.40,16605.24
ITEM00001352,INV0000271,PROD-9737,Security Solution,5,2012.22,12073.34,28%,3380.54,15453.88
ITEM00001353,INV0000271,PROD-2457,Support Contract,8,5026.03,30156.17,28%,8443.73,38599.90
ITEM00001354,INV0000271,PROD-2789,Hardware Appliance,4,2207.82,13246.92,28%,3709.14,16956.06
ITEM00001355,INV0000271,PROD-4680,Software License,4,2695.70,16174.19,28%,4528.77,20702.96
ITEM00001356,INV0000272,PROD-8024,Software License,6,2296.10,22960.96,12%,2755.32,25716.28
ITEM00001357,INV0000272,PROD-8461,Cloud Subscription,3,8264.71,24794.13,12%,2975.30,27769.43
ITEM00001358,INV0000272,PROD-6332,Cloud Subscription,2,5472.37,5472.37,12%,656.68,6129.05
ITEM00001359,INV0000272,PROD-6358,Maintenance Agreement,8,1442.68,10098.78,12%,1211.85,11310.63
ITEM00001360,INV0000272,PROD-1985,Security Solution,1,6800.43,6800.43,12%,816.05,7616.48
ITEM00001361,INV0000273,PROD-6277,Cloud Subscription,8,2591.88,25918.82,5%,1295.94,27214.76
ITEM00001362,INV0000273,PROD-7972,Security Solution,5,930.50,6513.49,5%,325.67,6839.16
ITEM00001363,INV0000273,PROD-7489,Support Contract,7,1498.15,8988.92,5%,449.45,9438.37
ITEM00001364,INV0000273,PROD-3484,Support Contract,10,1407.71,4223.13,5%,211.16,4434.29
ITEM00001366,INV0000274,PROD-5984,Training Package,9,4402.96,39626.61,18%,7132.79,46759.40
ITEM00001367,INV0000274,PROD-6456,Hardware Appliance,2,6660.04,19980.11,18%,3596.42,23576.53
ITEM00001371,INV0000275,PROD-1562,Maintenance Agreement,3,2721.99,24497.93,12%,2939.75,27437.68
ITEM00001372,INV0000275,PROD-8314,Consulting Services,4,7172.92,43037.51,12%,5164.50,48202.01
ITEM00001376,INV0000276,PROD-4842,Implementation Services,7,1111.16,11111.61,5%,555.58,11667.19
ITEM00001377,INV0000276,PROD-9131,Security Solution,4,4816.23,14448.69,5%,722.43,15171.12
ITEM00001378,INV0000276,PROD-1011,Hardware Appliance,2,34327.56,34327.56,5%,1716.38,36043.94
ITEM00001381,INV0000277,PROD-2157,Software License,10,2435.85,24358.54,18%,4384.54,28743.08
ITEM00001382,INV0000277,PROD-7609,Support Contract,1,2777.86,5555.73,18%,1000.03,6555.76
ITEM00001383,INV0000277,PROD-2831,Implementation Services,6,2058.70,16469.59,18%,2964.53,19434.12
ITEM00001386,INV0000278,PROD-1951,Software License,9,6542.40,52339.20,5%,2616.96,54956.16
ITEM00001401,INV0000281,PROD-5732,Network Equipment,4,16354.63,32709.26,5%,1635.46,34344.72
ITEM00001402,INV0000281,PROD-9648,Network Equipment,6,2681.48,24133.34,5%,1206.67,25340.01
ITEM00001403,INV0000281,PROD-6313,Software License,6,2724.36,27243.55,5%,1362.18,28605.73
ITEM00001406,INV0000282,PROD-1383,Software License,1,124678.67,124678.67,5%,6233.93,130912.60
ITEM00001411,INV0000283,PROD-8956,Consulting Services,8,6179.64,37077.82,5%,1853.89,38931.71
ITEM00001412,INV0000283,PROD-1111,Hardware Appliance,3,706.35,5650.81,5%,282.54,5933.35
ITEM00001413,INV0000283,PROD-4333,Software License,8,2589.66,23306.94,5%,1165.35,24472.29
ITEM00001416,INV0000284,PROD-3709,Maintenance Agreement,10,21553.83,193984.49,12%,23278.14,217262.63
ITEM00001417,INV0000284,PROD-3988,Maintenance Agreement,7,32463.40,129853.62,12%,15582.43,145436.05
ITEM00001421,INV0000285,PROD-6107,Hardware Appliance,8,16656.26,49968.77,18%,8994.38,58963.15
ITEM00001422,INV0000285,PROD-9602,Support Contract,9,4800.95,43208.55,18%,7777.54,50986.09
ITEM00001426,INV0000286,PROD-2535,Maintenance Agreement,6,7797.33,62378.67,18%,11228.16,73606.83
ITEM00001427,INV0000286,PROD-8095,Maintenance Agreement,7,4716.02,47160.24,18%,8488.84,55649.08
ITEM00001428,INV0000286,PROD-5801,Implementation Services,10,15994.80,79973.98,18%,14395.32,94369.30
ITEM00001429,INV0000286,PROD-1785,Security Solution,2,5875.08,17625.23,18%,3172.54,20797.77
ITEM00001430,INV0000286,PROD-6314,Maintenance Agreement,8,8906.51,89065.12,18%,16031.72,105096.84
ITEM00001451,INV0000291,PROD-4728,Maintenance Agreement,4,12308.08,123080.83,18%,22154.55,145235.38
ITEM00001452,INV0000291,PROD-3247,Hardware Appliance,2,5748.47,34490.83,18%,6208.35,40699.18
ITEM00001453,INV0000291,PROD-5270,Software License,10,10430.58,83444.61,18%,15020.03,98464.64
ITEM00001454,INV0000291,PROD-9808,Software License,5,61668.25,123336.49,18%,22200.57,145537.06
ITEM00001456,INV0000292,PROD-8533,Support Contract,4,155085.28,155085.28,18%,27915.35,183000.63
ITEM00001457,INV0000292,PROD-7866,Network Equipment,6,60743.97,121487.95,18%,21867.83,143355.78
ITEM00001461,INV0000293,PROD-1542,Maintenance Agreement,1,78277.50,391387.50,18%,70449.75,461837.25
ITEM00001466,INV0000294,PROD-2017,Consulting Services,3,32229.31,225605.15,5%,11280.26,236885.41
ITEM00001467,INV0000294,PROD-5451,Security Solution,3,14733.20,117865.64,5%,5893.28,123758.92
ITEM00001468,INV0000294,PROD-5652,Cloud Subscription,10,12886.29,51545.17,5%,2577.26,54122.43
ITEM00001471,INV0000295,PROD-5172,Hardware Appliance,5,27238.14,81714.41,12%,9805.73,91520.14
ITEM00001472,INV0000295,PROD-7841,Cloud Subscription,1,3139.18,31391.85,12%,3767.02,35158.87
ITEM00001473,INV0000295,PROD-8987,Implementation Services,2,27161.30,81483.90,12%,9778.07,91261.97
ITEM00001474,INV0000295,PROD-9426,Implementation Services,2,2797.46,16784.74,12%,2014.17,18798.91
ITEM00001475,INV0000295,PROD-1068,Consulting Services,10,18659.81,18659.81,12%,2239.18,20898.99
ITEM00001501,INV0000301,PROD-4460,Support Contract,3,5087.23,15261.70,12%,1831.40,17093.10
ITEM00001502,INV0000301,PROD-5458,Maintenance Agreement,8,5831.73,52485.59,12%,6298.27,58783.86
ITEM00001506,INV0000302,PROD-8563,Network Equipment,7,91817.98,91817.98,18%,16527.24,108345.22
